"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Tsc22d3",0.656357881218521,2.53878629070356e-83,"TSC22D3",1.28403787692541,2.60544727124652e-07,"Up","Up","Concordant"
"Per1",0.434458959177116,3.18989588143398e-66,"PER1",0.614657911355589,0.030933662866666,"Up","Up","Concordant"
"Sparc",0.43170601523448,1.56653411583114e-44,"SPARC",0.59245081141209,0.00477617873902357,"Up","Up","Concordant"
"Arid5b",0.411700482078,1.47675921432275e-43,"ARID5B",1.00233724445659,2.65653545696934e-09,"Up","Up","Concordant"
"Cntf",0.527208819964609,9.6475284379388e-42,"CNTF",2.62653624340717,0.000270677068410278,"Up","Up","Concordant"
"Sgk1",0.419009718749783,5.32362226057224e-41,"SGK1",2.7482021378972,6.57950120432712e-19,"Up","Up","Concordant"
"Klf9",0.39586239302637,1.37269617404831e-39,"KLF9",1.64653591947783,3.91417121914828e-16,"Up","Up","Concordant"
"Bcl2l1",0.33996651059401,3.99474853075382e-39,"BCL2L1",0.43555280611491,0.00566397624664395,"Up","Up","Concordant"
"Ddit4",0.357660485046335,1.17483890185159e-37,"DDIT4",0.774687726686025,0.00446078167606851,"Up","Up","Concordant"
"Hspa8",0.390637990583242,1.56541575225182e-37,"HSPA8",1.05839121905272,0.000725689570105757,"Up","Up","Concordant"
"Etnppl",0.546303767032436,8.99716661067614e-37,"ETNPPL",3.17168473836637,1.36280441409346e-06,"Up","Up","Concordant"
"Per2",0.314096736030271,1.55336192877511e-35,"PER2",1.01412500687374,4.10554993011023e-07,"Up","Up","Concordant"
"Gpr37l1",0.447420383203815,1.74450708886163e-34,"GPR37L1",1.34688202118724,0.0057794070837936,"Up","Up","Concordant"
"Ddx5",0.325399171231903,4.84521925288023e-34,"DDX5",0.793816015429833,2.16237727586592e-06,"Up","Up","Concordant"
"Pttg1ip",0.30176471389183,2.41447451909878e-31,"PTTG1IP",0.331388807252075,0.0121856217054011,"Up","Up","Concordant"
"Otud7b",0.280544342152568,5.91215804603984e-31,"OTUD7B",1.43033784367623,9.5988887341034e-07,"Up","Up","Concordant"
"Klf15",0.221931167611803,3.22241135863873e-29,"KLF15",1.48401137805783,1.67269822736748e-05,"Up","Up","Concordant"
"Cd9",0.376613106190512,3.61001271033976e-29,"CD9",0.9312890045953,2.48731597477048e-08,"Up","Up","Concordant"
"Gpm6b",0.303862018253679,9.12543525326143e-29,"GPM6B",0.648876276531755,0.0449669920396894,"Up","Up","Concordant"
"Ube2d2a",0.299718738670798,5.62809202910355e-28,"UBE2D2",0.409872132377405,0.00496467521858178,"Up","Up","Concordant"
"Tuba1a",0.306913480373926,7.17379926862369e-28,"TUBA1A",0.885338673144257,0.000657902084975456,"Up","Up","Concordant"
"Dusp15",0.3717686404294,9.4517745465048e-28,"DUSP15",1.34448477075041,0.000183240813414026,"Up","Up","Concordant"
"Cryab",0.358018719362859,1.09000198246282e-27,"CRYAB",1.08341602218809,5.7269190274382e-05,"Up","Up","Concordant"
"Mal",0.315567639707609,1.45312061572891e-27,"MAL",1.03220087595097,0.00607270508940302,"Up","Up","Concordant"
"Gjc3",0.220092210698642,2.00023210458893e-27,"GJC3",1.77220224797196,0.000641135206273757,"Up","Up","Concordant"
"Megf9",0.276633967436716,3.85530645154569e-27,"MEGF9",1.80510583671921,3.17665770495995e-06,"Up","Up","Concordant"
"Tsc22d4",0.268636771441371,4.6381193158285e-27,"TSC22D4",0.890100934935264,3.43188909345328e-06,"Up","Up","Concordant"
"Nfkbia",0.239386256630047,5.25880818056385e-27,"NFKBIA",1.98951729214316,9.71898576407927e-16,"Up","Up","Concordant"
"Mapk8ip1",0.26920851385087,5.27177199226874e-27,"MAPK8IP1",1.97162808296533,5.03540842940661e-05,"Up","Up","Concordant"
"Slc3a2",0.29520678709569,6.07452196550207e-27,"SLC3A2",0.628915890382855,0.00830149386462628,"Up","Up","Concordant"
"Ncf2",0.420174662750371,1.32195432415517e-25,"NCF2",2.94452359412225,1.759485916442e-09,"Up","Up","Concordant"
"Atp1b3",0.27580306167361,1.83047788796372e-25,"ATP1B3",2.31810166786389,2.10745120832055e-26,"Up","Up","Concordant"
"Elovl1",0.277530272682864,1.36120939492136e-24,"ELOVL1",0.709125826521035,0.000121144857753579,"Up","Up","Concordant"
"S100a6",0.239641595320336,1.47392006220561e-24,"S100A6",0.668400803833228,0.00086456358449962,"Up","Up","Concordant"
"Prrg3",0.284433997208043,1.52223541017427e-24,"PRRG3",0.928634925958511,0.00548212478871804,"Up","Up","Concordant"
"Jam3",0.246756771460861,5.13473754171172e-24,"JAM3",0.457492352742025,0.00031177974466763,"Up","Up","Concordant"
"Dag1",0.31129503102311,1.02047684540926e-22,"DAG1",0.452299922636794,0.0319723226206573,"Up","Up","Concordant"
"Errfi1",0.23973097653608,3.4001143148119e-22,"ERRFI1",2.47246134003074,2.32068104463967e-16,"Up","Up","Concordant"
"Ip6k2",0.197429602919002,5.10517846705386e-22,"IP6K2",0.407793156564496,0.0357117917319335,"Up","Up","Concordant"
"Cmtm6",0.309292487693194,1.0176199972403e-21,"CMTM6",1.31436246649902,9.43717706637799e-05,"Up","Up","Concordant"
"Hnrnpk",0.231532603316442,1.15479168921508e-21,"HNRNPK",0.634743052787214,0.00156661386026881,"Up","Up","Concordant"
"Tmbim6",0.279728604387971,1.25237145527264e-21,"TMBIM6",0.430109731737986,0.0349546573916798,"Up","Up","Concordant"
"Serinc1",0.266246357804467,1.53487058468631e-21,"SERINC1",0.529012251181998,0.00501006783530578,"Up","Up","Concordant"
"Emc7",0.240839311514985,1.65041944540362e-21,"EMC7",0.524907012405259,0.00525852613376337,"Up","Up","Concordant"
"Mat2a",0.21108370630536,1.71849738751891e-21,"MAT2A",2.03602742581746,5.68684526512092e-17,"Up","Up","Concordant"
"Chpt1",0.21604248673765,1.76412080851247e-21,"CHPT1",0.397772016004527,0.0391475624730493,"Up","Up","Concordant"
"Egr2",0.284267765350151,2.81192815736598e-21,"EGR2",2.69541505351078,3.07849020254422e-07,"Up","Up","Concordant"
"Itgb1",0.217846902328602,1.3911676002467e-20,"ITGB1",0.459133916288336,0.0090368331540247,"Up","Up","Concordant"
"Npc1",0.177077291722627,1.56024055051916e-20,"NPC1",0.765584556783212,1.09156681081842e-06,"Up","Up","Concordant"
"Nr4a1",0.227063310709764,2.89585065925768e-20,"NR4A1",2.04199998326437,5.15570936980758e-07,"Up","Up","Concordant"
"Slc7a5",0.241585761731739,3.53543125275403e-20,"SLC7A5",3.86379252811974,7.06852579908722e-11,"Up","Up","Concordant"
"Cadm4",0.29305146579713,8.14033805193473e-20,"CADM4",1.03396526149194,0.0040831373817211,"Up","Up","Concordant"
"Fxyd6",0.279091599500214,9.71900721268263e-20,"FXYD6",1.4199392864075,1.67269822736748e-05,"Up","Up","Concordant"
"Sfpq",0.15598190525275,1.07543462709659e-19,"SFPQ",0.615547768668322,0.000417455264524902,"Up","Up","Concordant"
"Degs1",0.234293089536871,3.45731413306937e-19,"DEGS1",0.473554448563148,0.0488183671699668,"Up","Up","Concordant"
"Ralgds",0.199257465782399,4.49326947412734e-19,"RALGDS",0.800620882164364,0.000117416874076248,"Up","Up","Concordant"
"Crlf3",0.171814821278084,5.38254325937245e-19,"CRLF3",0.674211248765869,0.020962088936711,"Up","Up","Concordant"
"Hsp90ab1",0.206926207534351,1.51353187882751e-18,"HSP90AB1",0.80212188451751,0.00239241119582995,"Up","Up","Concordant"
"Slc12a2",0.19811896153209,3.39170491830888e-18,"SLC12A2",1.22454496776743,4.10554993011023e-07,"Up","Up","Concordant"
"Gas2l3",0.173145882983457,5.23786312889489e-18,"GAS2L3",0.796413699156658,0.0173435712693783,"Up","Up","Concordant"
"Actg1",0.217551014285501,8.17801774133128e-18,"ACTG1",0.323021786468219,0.0429620298758623,"Up","Up","Concordant"
"Sirpa",0.171368930890005,2.93074653535828e-17,"SIRPA",0.526166317517518,0.0263956366122629,"Up","Up","Concordant"
"Prkar1a",0.181382781834901,8.50528418240487e-17,"PRKAR1A",0.448839871219172,0.0308974357879879,"Up","Up","Concordant"
"Fat1",0.186273393569717,9.14805734747031e-17,"FAT1",0.387098880975123,0.0372168004062437,"Up","Up","Concordant"
"Aplp2",0.190520600534169,9.71750364254685e-17,"APLP2",0.441076443426116,0.0234204850521632,"Up","Up","Concordant"
"Art3",0.223701849363354,1.072912584082e-16,"ART3",0.855985414490905,0.0339782259659872,"Up","Up","Concordant"
"Fa2h",0.214005779684752,1.14688594049088e-16,"FA2H",1.3352567336003,0.00292691716258544,"Up","Up","Concordant"
"Cltb",0.159676560656235,1.34240392384314e-16,"CLTB",0.839681369544865,1.61606905579954e-06,"Up","Up","Concordant"
"Xbp1",0.210960137025318,1.40782320182161e-16,"XBP1",0.923904148636957,0.00397709245311176,"Up","Up","Concordant"
"Aldoa",0.233827844307051,1.60980453391565e-16,"ALDOA",0.93831849059082,0.00055963290968422,"Up","Up","Concordant"
"B3gnt5",0.18564996237495,1.62621382521291e-16,"B3GNT5",2.89416083653474,5.59432464772037e-09,"Up","Up","Concordant"
"Magt1",0.178472260076478,2.77118173065386e-16,"MAGT1",0.550574789695517,0.00793985326633736,"Up","Up","Concordant"
"Il6ra",0.19079136103211,3.64998967743852e-16,"IL6R",1.47218534211856,0.000248864661137805,"Up","Up","Concordant"
"Rap1gds1",0.121789831525953,6.68413816582097e-16,"RAP1GDS1",0.666498916787632,0.0020158455859027,"Up","Up","Concordant"
"Ythdf3",0.191271671936689,8.44240958586406e-16,"YTHDF3",0.59388889791464,0.00165994377436364,"Up","Up","Concordant"
"Arpc5",0.193607719710477,8.69236507154331e-16,"ARPC5",0.505439422648017,0.0266454944868607,"Up","Up","Concordant"
"Pmp22",0.377317357935409,1.03709273110963e-15,"PMP22",1.45929829179601,1.88551476517146e-06,"Up","Up","Concordant"
"Rtn3",0.213586147431176,1.52602182586874e-15,"RTN3",0.698375370290906,0.00784044884356656,"Up","Up","Concordant"
"Slc1a5",0.143767633052555,1.60904360174293e-15,"SLC1A5",1.19060082330504,5.44962898108874e-05,"Up","Up","Concordant"
"Asah1",0.107329251436765,1.87781462719767e-15,"ASAH1",0.559788104440354,0.0409006897215529,"Up","Up","Concordant"
"Slirp",0.189871930752104,1.93508941998435e-15,"SLIRP",0.714365220464548,0.000425917412269313,"Up","Up","Concordant"
"Cadm3",0.263562447108332,4.75523433519453e-15,"CADM3",1.0167187389854,0.000288870291583311,"Up","Up","Concordant"
"Gjb1",0.191067293734468,4.99228981393464e-15,"GJB1",2.15440654188172,0.000913282884113339,"Up","Up","Concordant"
"Akr1b3",0.282093908559694,5.25077217523122e-15,"AKR1B1",1.04631310211606,0.000116638121466978,"Up","Up","Concordant"
"Gabarapl1",0.17283871618306,6.67836438883989e-15,"GABARAPL1",1.23329821670745,1.32873762360928e-07,"Up","Up","Concordant"
"Tmed7",0.162074663376191,1.16516927486344e-14,"TMED7",0.437128525757351,0.0379229564477688,"Up","Up","Concordant"
"Itm2c",0.149720234741424,8.55253130158111e-14,"ITM2C",1.07785970172381,0.000601421879065751,"Up","Up","Concordant"
"Hsd17b11",0.0569730643520314,9.63951247145903e-14,"HSD17B11",0.620823985371317,0.00979822705299685,"Up","Up","Concordant"
"Azin1",0.128755159033192,1.01171648281315e-13,"AZIN1",0.805594176187565,0.000395432410720482,"Up","Up","Concordant"
"Pllp",0.198057445807336,1.52292990934035e-13,"PLLP",0.894267149336348,0.00652653039232274,"Up","Up","Concordant"
"Mrfap1",0.171976699700617,1.65415186423317e-13,"MRFAP1",0.490181949407903,0.00395660648060167,"Up","Up","Concordant"
"Zbtb38",0.150379633644169,1.86096800612789e-13,"ZBTB38",0.385371706708702,0.00119350571062084,"Up","Up","Concordant"
"Rhoa",0.190938530872294,3.17837700564946e-13,"RHOA",0.441396323231129,0.0114869793021419,"Up","Up","Concordant"
"Serinc3",0.161389401887936,3.19708753872262e-13,"SERINC3",0.602441921172307,0.00497179693165282,"Up","Up","Concordant"
"Pisd",0.138860342559906,4.79998861181044e-13,"PISD",1.19458260414812,2.99112158337751e-05,"Up","Up","Concordant"
