"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031589","cell-substrate adhesion","7/38","383/25730",0.0182767624020888,12.3752920159406,8.62587090044055,1.29999624376034e-06,0.00164172747770315,0.000975218143843977,"Col1a1/Thbs1/Col3a1/Fam107a/Tacstd2/Svep1/Itgax",7
"GO:0010812","negative regulation of cell-substrate adhesion","4/38","67/25730",0.0597014925373134,40.4241948153967,12.4265570135468,2.89911946967761e-06,0.00164172747770315,0.000975218143843977,"Col1a1/Thbs1/Fam107a/Tacstd2",4
"GO:0045765","regulation of angiogenesis","6/38","320/25730",0.01875,12.6957236842105,8.09662548450778,6.97139662398475e-06,0.00164172747770315,0.000975218143843977,"Thbs1/Sfrp2/Fgf1/Rgcc/S100a1/Itgax",6
"GO:0007162","negative regulation of cell adhesion","6/38","327/25730",0.018348623853211,12.4239497827137,7.99561644794486,7.886656387942e-06,0.00164172747770315,0.000975218143843977,"Mbp/Col1a1/Thbs1/Rgcc/Fam107a/Tacstd2",6
"GO:1901342","regulation of vasculature development","6/38","327/25730",0.018348623853211,12.4239497827137,7.99561644794486,7.886656387942e-06,0.00164172747770315,0.000975218143843977,"Thbs1/Sfrp2/Fgf1/Rgcc/S100a1/Itgax",6
"GO:0045766","positive regulation of angiogenesis","5/38","188/25730",0.0265957446808511,18.0081187010078,9.00144117395061,8.1489874755573e-06,0.00164172747770315,0.000975218143843977,"Thbs1/Sfrp2/Fgf1/S100a1/Itgax",5
"GO:1904018","positive regulation of vasculature development","5/38","191/25730",0.0261780104712042,17.7252686690548,8.92261465963989,8.79945815001689e-06,0.00164172747770315,0.000975218143843977,"Thbs1/Sfrp2/Fgf1/S100a1/Itgax",5
"GO:0007160","cell-matrix adhesion","5/38","244/25730",0.0204918032786885,13.8751078515962,7.77139967076152,2.86167084772109e-05,0.00467167765890467,0.00277506765101374,"Thbs1/Col3a1/Fam107a/Svep1/Itgax",5
"GO:0032970","regulation of actin filament-based process","6/38","421/25730",0.0142517814726841,9.64995624453057,6.8821123907563,3.2814839953768e-05,0.00476179788662455,0.00282860082408503,"Rgcc/Fam107a/Rnd3/Tnnt2/Tac1/Tacstd2",6
"GO:1903670","regulation of sprouting angiogenesis","3/38","49/25730",0.0612244897959184,41.4554242749731,10.9011704398825,5.22427590437133e-05,0.00682290433110896,0.00405293825423334,"Thbs1/Fgf1/S100a1",3
