"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04064","NF-kappa B signaling pathway","29/650","107/10644",0.271028037383178,4.43818835370237,9.11553369075465,4.41070196639287e-12,1.44229954301047e-09,1.08178269281004e-09,"14825/15894/17873/19225/12044/13197/20310/21929/11796/17096/22637/17060/19698/16818/18034/108723/21898/16176/12042/12675/18761/16177/50930/18033/18792/21947/245527/18751/23882",29
"Environmental Information Processing","Signal transduction","mmu04668","TNF signaling pathway","30/650","118/10644",0.254237288135593,4.1632333767927,8.81169775198621,1.12097422842431e-11,1.83279286347375e-09,1.37466839590981e-09,"14825/15894/20339/16193/19225/12702/20293/12608/16477/26427/20310/21929/16182/16362/67457/26410/11796/12051/17392/231991/74568/16878/20297/26397/16176/12675/20311/29857/18033/21938",30
"Organismal Systems","Development and regeneration","mmu04380","Osteoclast differentiation","30/650","136/10644",0.220588235294118,3.61221719457014,7.81875748485113,4.96300625610377e-10,5.40967681915311e-08,4.05747529007782e-08,"246256/14283/18733/14284/12702/232801/16477/320832/17969/18019/17060/19698/16818/18034/16478/15980/232790/16176/16175/12675/20375/29857/14131/16177/17972/18033/12703/15979/16822/14282",30
"Environmental Information Processing","Signaling molecules and interaction","mmu04060","Cytokine-cytokine receptor interaction","47/650","294/10644",0.159863945578231,2.61783359497645,7.1739174776097,8.94251881933518e-10,7.31050913480651e-08,5.48317601290815e-08,"12765/12985/227288/14825/16178/12986/16193/12156/27279/18413/20293/12771/20310/16174/16182/16181/16180/107527/56744/12983/12767/320100/56708/16196/16162/16878/58181/20297/16185/15980/12163/16176/16175/16172/16190/20311/238057/16177/50930/15979/16323/21938/21947/245527/269275/11479/16156",47
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","34/650","180/10644",0.188888888888889,3.09312820512821,7.22274452607596,2.70216736732338e-09,1.76721745822949e-07,1.32548420333968e-07,"246256/56619/16193/12608/12265/13063/12795/13115/24088/271457/12796/192656/170780/15510/20698/15980/21898/15526/16176/16175/18779/12042/15001/15000/56644/12323/29857/14131/12721/18033/15979/108960/13040/21897",34
"Organismal Systems","Immune system","mmu04657","IL-17 signaling pathway","23/650","98/10644",0.23469387755102,3.84320251177394,7.21100813198364,1.53199207033285e-08,8.34935678331402e-07,6.26235355065884e-07,"12985/14825/14283/16193/19225/20201/20293/12608/20310/21929/16819/17392/16478/74180/56489/20297/16176/16172/12675/20311/29857/18033/14282",23
"Human Diseases","Infectious disease: parasitic","mmu05145","Toxoplasmosis","24/650","109/10644",0.220183486238532,3.60558927311221,6.97302100537315,2.83469062124822e-08,1.32420547592596e-06,9.9320739060276e-07,"12265/13063/24088/16835/11796/104709/11689/26397/18036/15980/21898/14679/12675/320207/105675/15001/15000/329581/29857/18033/12703/15979/16780/21947",24
"Human Diseases","Infectious disease: parasitic","mmu05140","Leishmaniasis","18/650","70/10644",0.257142857142857,4.21081318681319,6.87327059042629,1.27807956741947e-07,5.22415023182708e-06,3.91832288432548e-06,"246256/19225/17969/24088/17357/18036/15980/21898/16176/16175/15001/15000/29857/14131/17972/18033/15979/18751",18
"Organismal Systems","Immune system","mmu04625","C-type lectin receptor signaling pathway","23/650","112/10644",0.205357142857143,3.3628021978022,6.41061933552448,2.13950866895089e-07,7.77354816385491e-06,5.83047391655623e-06,"56619/16193/19225/17474/216799/12795/16362/18019/12051/19698/17164/170780/18034/13655/56489/16176/12042/12675/56644/29857/56760/69810/18033",23
"Organismal Systems","Immune system","mmu04659","Th17 cell differentiation","22/650","105/10644",0.20952380952381,3.43103296703297,6.38417572405583,2.71324642753438e-07,8.87231581803741e-06,6.65459386963694e-06,"16193/16180/18019/22637/16818/14462/16185/18036/15980/16176/12675/16190/15001/15000/18761/15251/29857/16177/18033/12503/15979/12502",22
