"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0014074","response to purine-containing compound",165,4,4.65170522767435e-06,0.0047866046792769,"Per1,Rapgef3,Pik3r1,Slc6a1"
"GO:0031032","actomyosin structure organization",224,4,1.5548642642362e-05,0.00799977663949527,"Rapgef3,Rtkn,Pik3r1,Arhgef10"
"GO:0051492","regulation of stress fiber assembly",99,3,4.32332195409077e-05,0.00838770912380295,"Rapgef3,Pik3r1,Arhgef10"
"GO:0051591","response to cAMP",102,3,4.72646202207754e-05,0.00838770912380295,"Per1,Rapgef3,Pik3r1"
"GO:0110020","regulation of actomyosin structure organization",113,3,6.41422584542988e-05,0.00838770912380295,"Rapgef3,Pik3r1,Arhgef10"
"GO:0032231","regulation of actin filament bundle assembly",117,3,7.11388024309449e-05,0.00838770912380295,"Rapgef3,Pik3r1,Arhgef10"
"GO:0050794","regulation of cellular process",12856,17,7.13305060902003e-05,0.00838770912380295,"Hspa1b,Per1,Fam53b,Per3,Rapgef3,Rtkn,Ctnnal1,Tra2a,Mt1,Pik3r1,Arhgef10,Snta1,Akap8l,Slc6a1,Clk1,St6gal1,Paqr8"
"GO:0030038","contractile actin filament bundle assembly",120,3,7.67017217380512e-05,0.00838770912380295,"Rapgef3,Pik3r1,Arhgef10"
"GO:0043149","stress fiber assembly",120,3,7.67017217380512e-05,0.00838770912380295,"Rapgef3,Pik3r1,Arhgef10"
"GO:0035556","intracellular signal transduction",3119,9,9.69743190903706e-05,0.00838770912380295,"Hspa1b,Per1,Rapgef3,Rtkn,Ctnnal1,Mt1,Pik3r1,Arhgef10,Paqr8"
"GO:0050789","regulation of biological process",13279,17,0.000120080521760956,0.00838770912380295,"Hspa1b,Per1,Fam53b,Per3,Rapgef3,Rtkn,Ctnnal1,Tra2a,Mt1,Pik3r1,Arhgef10,Snta1,Akap8l,Slc6a1,Clk1,St6gal1,Paqr8"
"GO:0006913","nucleocytoplasmic transport",381,4,0.000122862823650905,0.00838770912380295,"Fam53b,Rapgef3,Pik3r1,Akap8l"
"GO:0051169","nuclear transport",381,4,0.000122862823650905,0.00838770912380295,"Fam53b,Rapgef3,Pik3r1,Akap8l"
"GO:0046683","response to organophosphorus",144,3,0.000131710988747734,0.00838770912380295,"Per1,Rapgef3,Pik3r1"
"GO:0046822","regulation of nucleocytoplasmic transport",146,3,0.000137195068241399,0.00838770912380295,"Rapgef3,Pik3r1,Akap8l"
"GO:0043153","entrainment of circadian clock by photoperiod",25,2,0.000137353232461158,0.00838770912380295,"Per1,Per3"
"GO:0007266","Rho protein signal transduction",149,3,0.000145696959145292,0.00838770912380295,"Rtkn,Ctnnal1,Arhgef10"
"GO:1902903","regulation of supramolecular fiber organization",399,4,0.000146723774760402,0.00838770912380295,"Hspa1b,Rapgef3,Pik3r1,Arhgef10"
"GO:0009649","entrainment of circadian clock",27,2,0.000160570127862887,0.00869614008267952,"Per1,Per3"
"GO:0009648","photoperiodism",29,2,0.000185576805163438,0.00954792662565887,"Per1,Per3"
"GO:0065007","biological regulation",13697,17,0.000197347050284891,0.00967000546395967,"Hspa1b,Per1,Fam53b,Per3,Rapgef3,Rtkn,Ctnnal1,Tra2a,Mt1,Pik3r1,Arhgef10,Snta1,Akap8l,Slc6a1,Clk1,St6gal1,Paqr8"
"GO:0141124","intracellular signaling cassette",1967,7,0.000226123892951393,0.0101311027774135,"Per1,Rapgef3,Rtkn,Ctnnal1,Mt1,Pik3r1,Arhgef10"
"GO:0030029","actin filament-based process",845,5,0.000226448361399912,0.0101311027774135,"Rapgef3,Rtkn,Pik3r1,Arhgef10,Snta1"
"GO:0007264","small GTPase-mediated signal transduction",461,4,0.000254977838645007,0.0106711042032071,"Rapgef3,Rtkn,Ctnnal1,Arhgef10"
"GO:0051017","actin filament bundle assembly",182,3,0.000262686482977652,0.0106711042032071,"Rapgef3,Pik3r1,Arhgef10"
"GO:0061572","actin filament bundle organization",185,3,0.000275604241393531,0.0106711042032071,"Rapgef3,Pik3r1,Arhgef10"
"GO:1902905","positive regulation of supramolecular fiber organization",186,3,0.000279999818743043,0.0106711042032071,"Hspa1b,Rapgef3,Arhgef10"
"GO:0000070","mitotic sister chromatid segregation",189,3,0.000293458376209849,0.0107845953257119,"Hspa1b,Arhgef10,Akap8l"
"GO:0043484","regulation of RNA splicing",198,3,0.000336327760472312,0.0119338367422762,"Tra2a,Pik3r1,Clk1"
"GO:0051495","positive regulation of cytoskeleton organization",204,3,0.000367039479202633,0.0125894541366503,"Hspa1b,Rapgef3,Arhgef10"
"GO:0050821","protein stabilization",228,3,0.000507860229097037,0.0161726411474051,"Hspa1b,Per3,Pik3r1"
"GO:0000819","sister chromatid segregation",229,3,0.00051437664288762,0.0161726411474051,"Hspa1b,Arhgef10,Akap8l"
"GO:0051493","regulation of cytoskeleton organization",556,4,0.000518656130091709,0.0161726411474051,"Hspa1b,Rapgef3,Pik3r1,Arhgef10"
"GO:0044089","positive regulation of cellular component biogenesis",583,4,0.000619908430746872,0.0187363175085992,"Hspa1b,Rapgef3,Pik3r1,Arhgef10"
"GO:0043066","negative regulation of apoptotic process",1063,5,0.000651244842904174,0.0187363175085992,"Hspa1b,Rapgef3,Mt1,Pik3r1,St6gal1"
"GO:0003116","regulation of vasoconstriction by norepinephrine",1,1,0.000699572483482847,0.0187363175085992,"Snta1"
"GO:0003117","regulation of vasoconstriction by circulating norepinephrine",1,1,0.000699572483482847,0.0187363175085992,"Snta1"
"GO:0071247","cellular response to chromate",1,1,0.000699572483482847,0.0187363175085992,"Mt1"
"GO:0042981","regulation of apoptotic process",1683,6,0.000726709587709748,0.0187363175085992,"Hspa1b,Rapgef3,Rtkn,Mt1,Pik3r1,St6gal1"
