"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0016043","cellular component organization",7913,43,1.69210705695548e-13,3.19977444470281e-10,"Sptbn5,Per1,Col1a1,Vit,Cadm3,Col5a1,Lamb1,Gldn,Tada2a,Mat2a,Pmp22,Sema5a,Cfap100,Dbn1,Sema3g,Slc9a9,Myo1b,Nr4a1,Phgdh,Mdn1,Col1a2,Dag1,Vim,Cggbp1,Col4a1,Atp6ap1,Mpz,Col5a3,Spag9,Mapre3,Med15,Itga6,Limk2,Ucp2,Apod,Srpk1,Slit2,Kcna1,Filip1,Mast2,Gas2l3,Nfasc,Gan"
"GO:0071840","cellular component organization or biogenesis",8121,43,4.57244354446945e-13,4.32324537129587e-10,"Sptbn5,Per1,Col1a1,Vit,Cadm3,Col5a1,Lamb1,Gldn,Tada2a,Mat2a,Pmp22,Sema5a,Cfap100,Dbn1,Sema3g,Slc9a9,Myo1b,Nr4a1,Phgdh,Mdn1,Col1a2,Dag1,Vim,Cggbp1,Col4a1,Atp6ap1,Mpz,Col5a3,Spag9,Mapre3,Med15,Itga6,Limk2,Ucp2,Apod,Srpk1,Slit2,Kcna1,Filip1,Mast2,Gas2l3,Nfasc,Gan"
"GO:0030198","extracellular matrix organization",323,10,1.24144147433633e-09,4.98281364573652e-07,"Col1a1,Vit,Col5a1,Lamb1,Pmp22,Sema5a,Col1a2,Dag1,Col4a1,Col5a3"
"GO:0045229","external encapsulating structure organization",324,10,1.27897180416226e-09,4.98281364573652e-07,"Col1a1,Vit,Col5a1,Lamb1,Pmp22,Sema5a,Col1a2,Dag1,Col4a1,Col5a3"
"GO:0043062","extracellular structure organization",325,10,1.31750757422965e-09,4.98281364573652e-07,"Col1a1,Vit,Col5a1,Lamb1,Pmp22,Sema5a,Col1a2,Dag1,Col4a1,Col5a3"
"GO:0048731","system development",4438,28,6.80707467010193e-09,2.14536303352712e-06,"Col1a1,Vit,Col5a1,Lamb1,Gldn,Pmp22,Sema5a,Dbn1,Sema3g,Nr4a1,Phgdh,Col1a2,Dag1,Vim,Col4a1,Atp6ap1,Mpz,Spag9,Mapre3,Itga6,Limk2,Ucp2,Apod,Slit2,Kcna1,Filip1,Nfasc,Dkk3"
"GO:0007275","multicellular organism development",5197,30,1.0691662307356e-08,2.88827620331575e-06,"Col1a1,Vit,Col5a1,Lamb1,Gldn,Tada2a,Pmp22,Sema5a,Dbn1,Sostdc1,Sema3g,Nr4a1,Phgdh,Col1a2,Dag1,Vim,Col4a1,Atp6ap1,Mpz,Spag9,Mapre3,Itga6,Limk2,Ucp2,Apod,Slit2,Kcna1,Filip1,Nfasc,Dkk3"
"GO:0007155","cell adhesion",1547,16,6.43959598513417e-08,1.52215950098609e-05,"Col1a1,Vit,Cadm3,Col5a1,Lamb1,Gldn,Pmp22,Sema5a,Dbn1,Dag1,Mpz,Col5a3,Itga6,Apod,Slit2,Nfasc"
"GO:0048699","generation of neurons",1806,17,8.74193856895695e-08,1.69328152673014e-05,"Lamb1,Gldn,Pmp22,Sema5a,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Kcna1,Filip1,Nfasc"
"GO:0120036","plasma membrane bounded cell projection organization",1809,17,8.95442372675906e-08,1.69328152673014e-05,"Lamb1,Gldn,Pmp22,Sema5a,Cfap100,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Limk2,Apod,Slit2,Nfasc"
