"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0045161","neuronal ion channel clustering",14,2,1.80884794760589e-05,0.00605658538182845,"Gldn,Pmp22"
"GO:0016043","cellular component organization",7913,11,1.9968574894216e-05,0.00605658538182845,"Sptbn5,Col1a1,Cadm3,Gldn,Mat2a,Pmp22,Slc9a9,Nr4a1,Limk2,Srpk1,Kcna1"
"GO:0071840","cellular component organization or biogenesis",8121,11,2.62948714117009e-05,0.00605658538182845,"Sptbn5,Col1a1,Cadm3,Gldn,Mat2a,Pmp22,Slc9a9,Nr4a1,Limk2,Srpk1,Kcna1"
"GO:0050905","neuromuscular process",228,3,0.000142410895185868,0.0246014821433588,"Pmp22,Nr4a1,Kcna1"
"GO:0031670","cellular response to nutrient",55,2,0.000292060677057099,0.0322269724057483,"Col1a1,Mat2a"
"GO:0019228","neuronal action potential",66,2,0.000420664757592813,0.0322269724057483,"Pmp22,Kcna1"
"GO:0042551","neuron maturation",69,2,0.000459726212261012,0.0322269724057483,"Gldn,Pmp22"
"GO:0014860","neurotransmitter secretion involved in regulation of skeletal muscle contraction",1,1,0.000466381655654824,0.0322269724057483,"Nr4a1"
"GO:0070158","mitochondrial seryl-tRNA aminoacylation",1,1,0.000466381655654824,0.0322269724057483,"Sars2"
"GO:0071306","cellular response to vitamin E",1,1,0.000466381655654824,0.0322269724057483,"Col1a1"
"GO:0034504","protein localization to nucleus",369,3,0.000584632062141331,0.0358446482289451,"Col1a1,Nr4a1,Limk2"
"GO:0008104","intracellular protein localization",2642,6,0.000622483037260986,0.0358446482289451,"Col1a1,Cadm3,Mat2a,Nr4a1,Limk2,Kcna1"
"GO:0033365","protein localization to organelle",971,4,0.000782599080174058,0.0402751041956171,"Col1a1,Mat2a,Nr4a1,Limk2"
"GO:0051179","localization",5607,8,0.00106555736832366,0.0433117730300971,"Sptbn5,Col1a1,Cadm3,Mat2a,Slc9a9,Nr4a1,Limk2,Kcna1"
"GO:0044344","cellular response to fibroblast growth factor stimulus",110,2,0.001162377787998,0.0446223917503678,"Col1a1,Nr4a1"
"GO:0071774","response to fibroblast growth factor",118,2,0.00133566007306608,0.0460188515604899,"Col1a1,Nr4a1"
"GO:0019226","transmission of nerve impulse",119,2,0.00135813999843278,0.0460188515604899,"Pmp22,Kcna1"
"GO:0033036","macromolecule localization",3143,6,0.00158295761357758,0.0497192595900958,"Col1a1,Cadm3,Mat2a,Nr4a1,Limk2,Kcna1"
"GO:0006937","regulation of muscle contraction",176,2,0.00293531216500766,0.0536427747955629,"Nr4a1,Kcna1"
"GO:0007584","response to nutrient",176,2,0.00293531216500766,0.0536427747955629,"Col1a1,Mat2a"
"GO:0001508","action potential",194,2,0.00355171474304644,0.0559631070115542,"Pmp22,Kcna1"
"GO:0071230","cellular response to amino acid stimulus",195,2,0.00358759087200547,0.0559631070115542,"Col1a1,Mat2a"
"GO:0071229","cellular response to acid chemical",203,2,0.00388073719308158,0.0570550936259441,"Col1a1,Mat2a"
"GO:0071805","potassium ion transmembrane transport",207,2,0.00403138736965302,0.0580351806756299,"Slc9a9,Kcna1"
"GO:0007519","skeletal muscle tissue development",213,2,0.00426243385463805,0.0580385388703351,"Pmp22,Nr4a1"
"GO:0030036","actin cytoskeleton organization",743,3,0.0043413418880552,0.0580385388703351,"Sptbn5,Pmp22,Limk2"
"GO:0007155","cell adhesion",1547,4,0.00436191395073223,0.0580385388703351,"Col1a1,Cadm3,Gldn,Pmp22"
"GO:0031345","negative regulation of cell projection organization",224,2,0.00470173364962271,0.0580385388703351,"Pmp22,Limk2"
"GO:0060538","skeletal muscle organ development",228,2,0.00486649212480235,0.0580385388703351,"Pmp22,Nr4a1"
"GO:0043200","response to amino acid",239,2,0.00533326558307656,0.0580385388703351,"Col1a1,Mat2a"
"GO:0006813","potassium ion transport",246,2,0.00564069235275441,0.0580385388703351,"Slc9a9,Kcna1"
"GO:0048469","cell maturation",251,2,0.00586519871422579,0.0580385388703351,"Gldn,Pmp22"
"GO:0001101","response to acid chemical",254,2,0.00600186069690196,0.0580385388703351,"Col1a1,Mat2a"
"GO:0060322","head development",844,3,0.00619823656555424,0.0580689407208773,"Col1a1,Limk2,Kcna1"
"GO:0030029","actin filament-based process",845,3,0.00621867093103461,0.0580689407208773,"Sptbn5,Pmp22,Limk2"
"GO:0007049","cell cycle",1724,4,0.00643031355258146,0.058431916125856,"Pmp22,Nr4a1,Limk2,Srpk1"
"GO:0009612","response to mechanical stimulus",268,2,0.00665891689056631,0.0589911739920682,"Col1a1,Kcna1"
"GO:0009605","response to external stimulus",2865,5,0.00688673367808216,0.059501274055077,"Col1a1,Pmp22,Slc9a9,Nr4a1,Kcna1"
"GO:0090257","regulation of muscle system process",283,2,0.00739786870311028,0.0619254436419827,"Nr4a1,Kcna1"
"GO:0022607","cellular component assembly",4286,6,0.0078887457109822,0.0625237090885437,"Mat2a,Pmp22,Nr4a1,Limk2,Srpk1,Kcna1"
"GO:0031669","cellular response to nutrient levels",294,2,0.00796249840780295,0.0625237090885437,"Col1a1,Mat2a"
"GO:0050954","sensory perception of mechanical stimulus",319,2,0.00931626502063049,0.0680687001185798,"Col1a1,Kcna1"
"GO:0048731","system development",4438,6,0.00939224168857202,0.0680687001185798,"Col1a1,Gldn,Pmp22,Nr4a1,Limk2,Kcna1"
"GO:0030198","extracellular matrix organization",323,2,0.00954185462379244,0.0680687001185798,"Col1a1,Pmp22"
"GO:0071695","anatomical structure maturation",323,2,0.00954185462379244,0.0680687001185798,"Gldn,Pmp22"
"GO:0045229","external encapsulating structure organization",324,2,0.00959863611545937,0.0680687001185798,"Col1a1,Pmp22"
"GO:0043062","extracellular structure organization",325,2,0.0096555709823857,0.0680687001185798,"Col1a1,Pmp22"
"GO:0051259","protein complex oligomerization",325,2,0.0096555709823857,0.0680687001185798,"Mat2a,Kcna1"
"GO:0009617","response to bacterium",1013,3,0.0102527659774311,0.0697563836410398,"Pmp22,Slc9a9,Nr4a1"
"GO:0006936","muscle contraction",338,2,0.0104096221562285,0.0697563836410398,"Nr4a1,Kcna1"
"GO:0044085","cellular component biogenesis",4556,6,0.0107006898204779,0.0697563836410398,"Mat2a,Pmp22,Nr4a1,Limk2,Srpk1,Kcna1"
"GO:0006468","protein phosphorylation",381,2,0.0130847161614005,0.0774173179656908,"Limk2,Srpk1"
"GO:0007517","muscle organ development",385,2,0.0133474466163163,0.0774173179656908,"Pmp22,Nr4a1"
"GO:0051234","establishment of localization",4883,6,0.0150406086480853,0.0831444846066153,"Sptbn5,Col1a1,Slc9a9,Nr4a1,Limk2,Kcna1"
"GO:0021700","developmental maturation",413,2,0.0152513150559578,0.0836401484418005,"Gldn,Pmp22"
"GO:0048878","chemical homeostasis",1182,3,0.01557849465099,0.0843425975107286,"Col1a1,Slc9a9,Kcna1"
"GO:0048513","animal organ development",3492,5,0.0158779060509806,0.0843971775479044,"Col1a1,Pmp22,Nr4a1,Limk2,Kcna1"
"GO:0016310","phosphorylation",458,2,0.0185432663926628,0.0903492914483452,"Limk2,Srpk1"
"GO:0030154","cell differentiation",5107,6,0.0186848817541287,0.0903492914483452,"Col1a1,Gldn,Pmp22,Nr4a1,Srpk1,Kcna1"
"GO:0048869","cellular developmental process",5108,6,0.0187024734367371,0.0903492914483452,"Col1a1,Gldn,Pmp22,Nr4a1,Srpk1,Kcna1"
"GO:1901698","response to nitrogen compound",1271,3,0.0189186652437924,0.0903492914483452,"Col1a1,Mat2a,Nr4a1"
"GO:0003012","muscle system process",473,2,0.0197025668872826,0.0906466694504754,"Nr4a1,Kcna1"
"GO:0007275","multicellular organism development",5197,6,0.0203171994181579,0.0906466694504754,"Col1a1,Gldn,Pmp22,Nr4a1,Limk2,Kcna1"
"GO:0014706","striated muscle tissue development",494,2,0.0213764176265437,0.0933027043332454,"Pmp22,Nr4a1"
"GO:0048646","anatomical structure formation involved in morphogenesis",1333,3,0.021469073790139,0.0933027043332454,"Col1a1,Pmp22,Nr4a1"
"GO:0009628","response to abiotic stimulus",1354,3,0.0223749178945097,0.0954386929944826,"Col1a1,Pmp22,Kcna1"
"GO:0060537","muscle tissue development",522,2,0.0236987200058437,0.0974750924049879,"Pmp22,Nr4a1"
"GO:0043434","response to peptide hormone",533,2,0.024638844827402,0.0995547082519451,"Col1a1,Nr4a1"
"GO:0042391","regulation of membrane potential",539,2,0.0251581585314186,0.0995547082519451,"Pmp22,Kcna1"
"GO:0007165","signal transduction",7185,7,0.0262636914111081,0.101972109000249,"Col1a1,Gldn,Mat2a,Pmp22,Nr4a1,Srpk1,Kcna1"
"GO:0032502","developmental process",7236,7,0.0272912340690585,0.102490449683258,"Col1a1,Gldn,Pmp22,Nr4a1,Limk2,Srpk1,Kcna1"
"GO:1901701","cellular response to oxygen-containing compound",1469,3,0.0277150359857445,0.102962848742739,"Col1a1,Mat2a,Nr4a1"
"GO:0070887","cellular response to chemical stimulus",2640,4,0.0278855156264867,0.103042199454023,"Col1a1,Mat2a,Nr4a1,Kcna1"
"GO:0065003","protein-containing complex assembly",2682,4,0.0293775686420984,0.105438939089028,"Mat2a,Nr4a1,Srpk1,Kcna1"
"GO:0050877","nervous system process",2737,4,0.0314058733827573,0.108461227344927,"Col1a1,Pmp22,Nr4a1,Kcna1"
"GO:0007010","cytoskeleton organization",1550,3,0.031863428583242,0.108461227344927,"Sptbn5,Pmp22,Limk2"
"GO:0031667","response to nutrient levels",617,2,0.0323160168860407,0.108928622771971,"Col1a1,Mat2a"
"GO:0120031","plasma membrane bounded cell projection assembly",629,2,0.0334823203203235,0.109795791004542,"Pmp22,Limk2"
"GO:0030031","cell projection assembly",643,2,0.0348642432611205,0.111590574369467,"Pmp22,Limk2"
"GO:0055080","monoatomic cation homeostasis",654,2,0.0359658971660507,0.11452734996194,"Slc9a9,Kcna1"
"GO:0006950","response to stress",4288,5,0.0363030734595205,0.115070751195086,"Col1a1,Mat2a,Pmp22,Slc9a9,Nr4a1"
"GO:0050801","monoatomic ion homeostasis",667,2,0.0372856273371107,0.116996652072508,"Slc9a9,Kcna1"
"GO:0043933","protein-containing complex organization",2890,4,0.037499419243327,0.116996652072508,"Mat2a,Nr4a1,Srpk1,Kcna1"
"GO:0044057","regulation of system process",672,2,0.0377982963247041,0.117123868880585,"Nr4a1,Kcna1"
"GO:0016477","cell migration",1685,3,0.0394895741861973,0.119681121766063,"Col1a1,Pmp22,Nr4a1"
"GO:0023052","signaling",7797,7,0.0406638500592716,0.121854940639363,"Col1a1,Gldn,Mat2a,Pmp22,Nr4a1,Srpk1,Kcna1"
"GO:0050808","synapse organization",705,2,0.0412515552993551,0.122865623757993,"Cadm3,Pmp22"
"GO:0007154","cell communication",7834,7,0.0416879098123495,0.123632384894135,"Col1a1,Gldn,Mat2a,Pmp22,Nr4a1,Srpk1,Kcna1"
