"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002237","response to molecule of bacterial origin","81/1314","465/25730",0.174193548387097,3.41095890410959,12.1710630106408,1.75365218386526e-22,1.01238340574542e-18,6.80232452372999e-19,"Fcgr4/Slc11a1/Il6/Ptgs2/S100a8/Arid5a/Zc3h12a/Fosl2/Trib1/Nfkbia/Thbd/Cebpb/Nfkbiz/Cxcl2/C5ar1/Serpine1/Slc7a5/Tnfaip3/Cd55/Peli1/Sod2/Nlrp3/Alpl/Zfp36/Ncf2/Nlrc3/Cyp27b1/Tlr2/Slc22a4/Ace/Camp/Irak3/Lcn2/Pf4/Lyn/Gnrh1/Litaf/Slc12a2/Ripk2/Mapkapk2/Sbno2/Cd274/Nfkb2/Jund/Il12rb2/Ssc5d/Pde4b/Nuggc/Casp4/C2/Ednrb/Map2k3/Gch1/Nfkbib/Abcc8/Tlr4/Plscr1/Tnip2/Il1b/Ptafr/Il1a/Bcl10/Spi1/Cd300lb/Tifab/Cxcl5/Smad6/Mmp8/Ankrd1/Nfkb1/Pck1/Cd96/Bdkrb1/Cd6/H2-M3/Tnfrsf1b/Irak2/Bpi/Slco1b2/Mpo/Tlr1",81
"GO:0002697","regulation of immune effector process","83/1314","494/25730",0.168016194331984,3.28999747348702,11.9223013860931,5.84904343959074e-22,1.68832638883787e-18,1.13440658288905e-18,"Cxcl1/Ffar2/Il6/Arid5a/Sell/Arg1/Zc3h12a/Nr4a3/Serpinb9/Fgr/Nfkbiz/Pglyrp1/Loxl3/Il18rap/Ncf1/Tnfaip3/Cd55/Siglecg/Nlrp3/Il18r1/Evpl/Cfp/Ddx21/Tlr2/Tfrc/Irf1/Igf2/Panx1/Ceacam1/Tap1/C6/Irak3/Pf4/Lyn/Pik3r6/Litaf/Rasgrp4/Ripk2/Mapkapk2/F2rl1/Clcf1/Cd274/Hspd1/Hfe/Clec12b/Dnase1/Gata3/Was/Casp4/Fut7/Fcer2a/Tlr8/Tlr4/Il1b/Ptafr/Ms4a2/Spi1/Il4ra/Clnk/H2-DMb2/Stxbp2/Dnajb9/Clec7a/Cxcl5/Shb/Fcgr3/Ywhag/Arrb2/Cd160/Il1r1/Mbl2/Fcnb/Rac2/Sectm1a/Ptprc/Pck1/Cd96/Azgp1/H2-M3/Tnfrsf1b/Cd40lg/Hlx/Hspa8",83
"GO:0002274","myeloid leukocyte activation","61/1314","292/25730",0.208904109589041,4.09064135443381,12.3216944077054,2.59201016709528e-21,4.98789156488035e-18,3.35142367219162e-18,"Cxcr2/Fcgr4/Slc11a1/Fpr2/Nampt/Pirb/Zc3h12a/Nr4a3/Tmem106a/Fgr/Il18rap/C5ar1/Batf3/Stx11/Clec4d/Tlr2/Camp/Myo1f/Clec12a/Ldlr/Lrrk2/Lyn/Relb/F2rl1/Ptpre/Ptgdr/Sbno2/Dysf/Hspd1/Jund/Muc5b/Dnase1/Slc18a2/Sphk1/Fcer2a/Ifngr2/Tlr4/Plscr1/Tnip2/Ptafr/Anxa3/Bcl10/Ms4a2/Spi1/Il4ra/Jmjd6/Lat2/Clnk/Cd300lb/Stxbp2/Cxcl5/Batf/Fcgr3/Rac2/Mmp8/Ifngr1/Lcp2/Bpi/Cd300lf/Flt3l/Tlr1",61
"GO:0002366","leukocyte activation involved in immune response","67/1314","352/25730",0.190340909090909,3.72714732945897,11.951519207124,6.07444674554839e-21,8.76694526551271e-18,5.89061480456469e-18,"Fcgr4/Icam1/Clec4e/Slc11a1/Il6/Zc3h12a/Nr4a3/Fgr/Nfkbiz/Pglyrp1/Loxl3/Tnfaip3/Stx11/Clec4d/Nlrp3/Il18r1/Tfrc/Irf1/Myo1f/Ceacam1/Pf4/Lyn/Bcl3/Ripk2/Relb/F2rl1/Ptgdr/Clcf1/Sbno2/Dysf/Hspd1/Sema4a/Il12rb2/Dnase1/Gata3/Rab27a/Slc18a2/Tlr4/Ptafr/Anxa3/Ms4a2/Spi1/Il4ra/Psen2/Lat2/Clnk/Ly9/H2-DMb2/Stxbp2/Eomes/Clec7a/Shb/Batf/Gpr183/Cd160/Coro1a/Il6ra/Rac2/St3gal1/Ptprc/Lcp1/Pck1/H2-M3/Cd40lg/Hlx/Pou2af1/Gadd45g",67
"GO:0002263","cell activation involved in immune response","67/1314","356/25730",0.188202247191011,3.68526926957741,11.8355992310987,1.15233624255066e-20,1.330487425649e-17,8.93970327115621e-18,"Fcgr4/Icam1/Clec4e/Slc11a1/Il6/Zc3h12a/Nr4a3/Fgr/Nfkbiz/Pglyrp1/Loxl3/Tnfaip3/Stx11/Clec4d/Nlrp3/Il18r1/Tfrc/Irf1/Myo1f/Ceacam1/Pf4/Lyn/Bcl3/Ripk2/Relb/F2rl1/Ptgdr/Clcf1/Sbno2/Dysf/Hspd1/Sema4a/Il12rb2/Dnase1/Gata3/Rab27a/Slc18a2/Tlr4/Ptafr/Anxa3/Ms4a2/Spi1/Il4ra/Psen2/Lat2/Clnk/Ly9/H2-DMb2/Stxbp2/Eomes/Clec7a/Shb/Batf/Gpr183/Cd160/Coro1a/Il6ra/Rac2/St3gal1/Ptprc/Lcp1/Pck1/H2-M3/Cd40lg/Hlx/Pou2af1/Gadd45g",67
"GO:0032496","response to lipopolysaccharide","76/1314","446/25730",0.170403587443946,3.33674604637194,11.5485626060421,1.41440271020185e-20,1.36089114099922e-17,9.1439894510418e-18,"Fcgr4/Slc11a1/Il6/Ptgs2/S100a8/Arid5a/Zc3h12a/Fosl2/Trib1/Nfkbia/Thbd/Cebpb/Nfkbiz/Cxcl2/Serpine1/Slc7a5/Tnfaip3/Cd55/Peli1/Sod2/Nlrp3/Alpl/Zfp36/Ncf2/Nlrc3/Cyp27b1/Slc22a4/Ace/Camp/Irak3/Lcn2/Pf4/Lyn/Gnrh1/Litaf/Slc12a2/Ripk2/Mapkapk2/Sbno2/Cd274/Nfkb2/Jund/Il12rb2/Pde4b/Nuggc/Casp4/C2/Ednrb/Map2k3/Gch1/Nfkbib/Abcc8/Tlr4/Plscr1/Tnip2/Il1b/Ptafr/Il1a/Bcl10/Spi1/Cd300lb/Tifab/Cxcl5/Smad6/Mmp8/Ankrd1/Nfkb1/Pck1/Cd96/Bdkrb1/Cd6/Tnfrsf1b/Irak2/Bpi/Slco1b2/Mpo",76
"GO:0007159","leukocyte cell-cell adhesion","74/1314","438/25730",0.168949771689498,3.30827825385904,11.3033065702084,7.63043727639264e-20,6.29293062808782e-17,4.22829494188073e-17,"Icam1/Sele/Il6/Lrg1/S100a8/Sell/Arg1/Zc3h12a/Nr4a3/Cebpb/Nfkbiz/Arg2/Loxl3/Sirpb1a/Adam8/Cd55/Peli1/Nlrp3/Tfrc/Irf1/Igf2/Il1rl2/Ceacam1/Abl2/Pf4/Pik3r6/Gnrh1/Ripk2/Zap70/Sdc4/Il7/Cd209e/Lck/Cd274/Hspd1/Card11/Egr3/Hfe/Alox5/Hsph1/Vnn1/Gata3/Foxo3/Fut7/Klf4/Il1b/Ptafr/Il1a/Itga5/Bcl10/Il4ra/Selplg/H2-Oa/H2-DMb2/Sox12/Shb/Prkcq/Igf1/Adtrp/Ywhag/Cd160/Coro1a/Rac2/Ptprc/Tnfsf14/Socs1/Pck1/Lax1/Cd6/Slc7a1/Tespa1/Skap1/Cd40lg/Hlx",74
"GO:1903037","regulation of leukocyte cell-cell adhesion","69/1314","396/25730",0.174242424242424,3.41191596328583,11.2209534246436,2.48422283564562e-19,1.79267730377277e-16,1.20452120386238e-16,"Icam1/Sele/Il6/Sell/Arg1/Zc3h12a/Nr4a3/Cebpb/Nfkbiz/Arg2/Loxl3/Sirpb1a/Adam8/Cd55/Peli1/Nlrp3/Tfrc/Irf1/Igf2/Il1rl2/Ceacam1/Abl2/Pf4/Pik3r6/Gnrh1/Ripk2/Zap70/Sdc4/Il7/Cd209e/Lck/Cd274/Hspd1/Card11/Egr3/Hfe/Alox5/Hsph1/Vnn1/Gata3/Foxo3/Fut7/Klf4/Il1b/Ptafr/Il1a/Bcl10/Il4ra/H2-Oa/H2-DMb2/Sox12/Shb/Prkcq/Igf1/Adtrp/Ywhag/Cd160/Coro1a/Ptprc/Tnfsf14/Socs1/Pck1/Lax1/Cd6/Slc7a1/Tespa1/Skap1/Cd40lg/Hlx",69
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","62/1314","332/25730",0.186746987951807,3.65677321156773,11.3030498758081,4.85195371037002e-19,3.11225875221846e-16,2.09116367517117e-16,"Fcgr4/Clec4e/Fpr2/Ffar2/Fpr1/Zc3h12a/Fosl2/Nr4a3/Nfkbia/Nfkbiz/C5ar1/Tnfaip3/Peli1/Clec4d/Themis2/Tlr2/Ceacam1/Nfatc2/Ubash3a/Lyn/Elf1/Nfam1/Ripk2/Zap70/Blnk/F2rl1/Sh2b2/C5ar2/Lck/Card11/Clec12b/Pde4b/Gata3/Fcer2a/Themis/Oscar/Tlr4/Plscr1/Tnip2/Bcl10/Chuk/Psen2/Lat2/Clec7a/Shb/Fcgr3/Ube2n/Cd160/Mbl2/Fcnb/Ptprc/Txk/Nfkb1/Cd247/Cd53/Lax1/Tespa1/Irak2/Lcp2/Skap1/Prkcb/Tlr1",62
"GO:0050867","positive regulation of cell activation","69/1314","406/25730",0.169950738916256,3.32787862428864,10.9680412403853,9.98937031774531e-19,5.76686348443437e-16,3.87482417062015e-16,"Cdkn1a/Il6/Nr4a3/Nfkbiz/Lilra5/Sirpb1a/Adam8/Cd55/Peli1/Clec4d/Nlrp3/Tfrc/Irf1/Igf2/Il1rl2/Nfatc2/Lrrk2/Abl2/Pik3r6/Ripk2/Zap70/Irs2/Clcf1/Il7/Cd209e/Lck/Cd274/Hspd1/Jund/Card11/Egr3/Rps6ka1/Hsph1/Vnn1/Gata3/Foxo3/Tlr4/Tnip2/Il1b/Il1a/Bcl10/Spi1/Il4ra/Cd300lb/H2-Oa/H2-DMb2/Sox12/Clec7a/Shb/Prkcq/Gpr183/Igf1/Ywhag/Cd160/Coro1a/Plek/Mmp8/Ptprc/Tnfsf14/Socs1/Pck1/Cd6/Slc7a1/Tespa1/Bst1/Cd40lg/Hlx/Pear1/Flt3l",69
