"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010001","glial cell differentiation","15/146","305/25730",0.0491803278688525,8.66719065798338,10.1755843786732,2.39279957252159e-10,6.13513810394535e-07,4.75285557194551e-07,"S100b/Metrn/Mdk/Reln/Gap43/Kcnj10/Serpine2/Myoc/Ntrk2/Cntn2/Ptn/Trem2/Myrf/Mag/Ptprz1",15
"GO:0042063","gliogenesis","16/146","415/25730",0.0385542168674699,6.79452054794521,8.98992871260578,2.02167564493269e-09,2.59178817680371e-06,2.0078431273621e-06,"S100b/Metrn/Mdk/Reln/Gap43/Kcnj10/Serpine2/Myoc/Ntrk2/Cntn2/Cx3cr1/Ptn/Trem2/Myrf/Mag/Ptprz1",16
"GO:0045685","regulation of glial cell differentiation","8/146","99/25730",0.0808080808080808,14.2410405424104,9.97150233946269,9.81371435851519e-08,7.3246691069048e-05,5.67437827601993e-05,"Mdk/Serpine2/Cntn2/Ptn/Trem2/Myrf/Mag/Ptprz1",8
"GO:0050767","regulation of neurogenesis","15/146","483/25730",0.031055900621118,5.47307070535182,7.49683748855145,1.14269408844069e-07,7.3246691069048e-05,5.67437827601993e-05,"Metrn/Mdk/Reln/Sema7a/Serpine2/Ntrk2/Cx3cr1/Nefl/Ptn/Trem2/Cit/Myrf/Mag/Ptprz1/Draxin",15
"GO:0042552","myelination","10/146","200/25730",0.05,8.81164383561644,8.37790984194585,2.27462378499215e-07,0.000100080968024533,7.75321400206479e-05,"S100b/Kcnj10/Cldn5/Myoc/Ntrk2/Cntn2/Ptn/Myrf/Mag/Ptprz1",10
"GO:0007272","ensheathment of neurons","10/146","204/25730",0.0490196078431373,8.63886650550631,8.27477664350397,2.73231971985855e-07,0.000100080968024533,7.75321400206479e-05,"S100b/Kcnj10/Cldn5/Myoc/Ntrk2/Cntn2/Ptn/Myrf/Mag/Ptprz1",10
"GO:0008366","axon ensheathment","10/146","204/25730",0.0490196078431373,8.63886650550631,8.27477664350397,2.73231971985855e-07,0.000100080968024533,7.75321400206479e-05,"S100b/Kcnj10/Cldn5/Myoc/Ntrk2/Cntn2/Ptn/Myrf/Mag/Ptprz1",10
"GO:0050769","positive regulation of neurogenesis","12/146","324/25730",0.037037037037037,6.5271435819381,7.56325534654371,3.5421373005312e-07,0.000101284204009144,7.84642798937737e-05,"Metrn/Mdk/Reln/Sema7a/Serpine2/Ntrk2/Cx3cr1/Nefl/Ptn/Myrf/Mag/Ptprz1",12
"GO:0051962","positive regulation of nervous system development","13/146","392/25730",0.0331632653061225,5.84445764607213,7.30139239454317,3.98651642118205e-07,0.000101284204009144,7.84642798937737e-05,"Metrn/Mdk/Reln/Sema7a/Serpine2/Ntrk2/Lrrtm1/Cx3cr1/Nefl/Ptn/Myrf/Mag/Ptprz1",13
"GO:0009612","response to mechanical stimulus","11/146","268/25730",0.041044776119403,7.23343896953588,7.74912220815355,4.03635234992051e-07,0.000101284204009144,7.84642798937737e-05,"Aqp1/Mdk/Slc2a1/Gap43/Cav1/Cnn2/Serpine2/Igfbp2/Ptn/Mag/Grin2b",11
"GO:0051402","neuron apoptotic process","13/146","395/25730",0.0329113924050633,5.80006936015259,7.26255216067759,4.34526616263876e-07,0.000101284204009144,7.84642798937737e-05,"Crlf1/Mdk/Cpe/Ntrk2/Cx3cr1/Nefl/Trem2/Cit/Faim2/Mag/Ptprz1/Draxin/Tmtc4",13
"GO:0043524","negative regulation of neuron apoptotic process","10/146","225/25730",0.0444444444444444,7.83257229832572,7.77618329858799,6.72042592484309e-07,0.000143593100594147,0.000111240734387534,"Crlf1/Mdk/Cpe/Ntrk2/Cx3cr1/Nefl/Faim2/Mag/Ptprz1/Draxin",10
"GO:0045687","positive regulation of glial cell differentiation","6/146","58/25730",0.103448275862069,18.230987246103,9.92425612235808,9.55680875419255e-07,0.000188489674198075,0.000146021847118715,"Mdk/Serpine2/Ptn/Myrf/Mag/Ptprz1",6
"GO:0048709","oligodendrocyte differentiation","8/146","135/25730",0.0592592592592593,10.443429731101,8.31041531974844,1.06948382625957e-06,0.000195868323609253,0.000151738043620437,"Mdk/Kcnj10/Ntrk2/Cntn2/Ptn/Myrf/Mag/Ptprz1",8
"GO:0007611","learning or memory","12/146","369/25730",0.032520325203252,5.73115046218955,6.91513103734178,1.39233193542598e-06,0.000237995938828814,0.000184374060501672,"S100b/Mdk/Reln/Ntrk2/Cntn2/B3gat1/Cx3cr1/Ptn/Trem2/Ptprz1/Kcnab1/Grin2b",12
"GO:0002685","regulation of leukocyte migration","10/146","249/25730",0.0401606425702811,7.07762557077625,7.27996076031642,1.68283437337163e-06,0.000269674208332804,0.00020891503043107,"Mdk/Cxcl14/Gas6/Nbl1/Cnn2/Plvap/Cx3cr1/Ptn/Trem2/Aoc3",10
"GO:0021782","glial cell development","8/146","150/25730",0.0533333333333333,9.39908675799087,7.79347389334169,2.36347351313675e-06,0.000356272835514717,0.00027600247993114,"Mdk/Kcnj10/Myoc/Ntrk2/Cntn2/Trem2/Myrf/Mag",8
"GO:0021537","telencephalon development","11/146","323/25730",0.0340557275541796,6.00173883540439,6.83359500995681,2.50113535072734e-06,0.000356272835514717,0.00027600247993114,"Aqp1/Mdk/Slc2a1/Reln/Sema7a/Ntrk2/Cntn2/Cx3cr1/Nefl/Kcna2/Draxin",11
"GO:0043523","regulation of neuron apoptotic process","11/146","336/25730",0.0327380952380952,5.76952870189172,6.64788052658179,3.65052122129471e-06,0.000492628232178929,0.000381636207456129,"Crlf1/Mdk/Cpe/Ntrk2/Cx3cr1/Nefl/Trem2/Faim2/Mag/Ptprz1/Draxin",11
"GO:0051384","response to glucocorticoid","8/146","162/25730",0.0493827160493827,8.7028581092508,7.42958720527362,4.19121751553037e-06,0.000537314085490993,0.000416254076410832,"S100b/Ptgds/Aqp1/Mdk/Ephx1/Cpe/Igfbp2/Nefl",8
"GO:0050890","cognition","12/146","415/25730",0.0289156626506024,5.0958904109589,6.35458317983245,4.65974807934446e-06,0.000553223868572348,0.000428579292222687,"S100b/Mdk/Reln/Ntrk2/Cntn2/B3gat1/Cx3cr1/Ptn/Trem2/Ptprz1/Kcnab1/Grin2b",12
"GO:0031102","neuron projection regeneration","6/146","76/25730",0.0789473684210526,13.9131218457102,8.51655897371502,4.7468506663774e-06,0.000553223868572348,0.000428579292222687,"Gap43/Nefl/Ptn/Mag/Adm/Inpp5f",6
"GO:0001764","neuron migration","9/146","224/25730",0.0401785714285714,7.08078522504892,6.90503928802353,5.62960184725959e-06,0.00062757822332059,0.000486181175550519,"Mdk/Gfra3/Gas6/Reln/Cpe/Ntrk2/Cntn2/Astn2/Ptprz1",9
