"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045687","positive regulation of glial cell differentiation","3/12","58/25730",0.0517241379310345,110.905172413793,18.1002993368076,2.35708199404739e-06,0.0011290422751487,0.000496227788220503,"Egr2/Mag/Serpine2",3
"GO:0014015","positive regulation of gliogenesis","3/12","96/25730",0.03125,67.0052083333333,13.9955223849637,1.08061672016399e-05,0.00141943398940604,0.000623858472434255,"Egr2/Mag/Serpine2",3
"GO:0050769","positive regulation of neurogenesis","4/12","324/25730",0.0123456790123457,26.4711934156379,9.96637289529699,1.1281235859707e-05,0.00141943398940604,0.000623858472434255,"Egr2/Sema7a/Mag/Serpine2",4
"GO:0045685","regulation of glial cell differentiation","3/12","99/25730",0.0303030303030303,64.9747474747475,13.7761189101787,1.18533109762509e-05,0.00141943398940604,0.000623858472434255,"Egr2/Mag/Serpine2",3
"GO:0048711","positive regulation of astrocyte differentiation","2/12","16/25730",0.125,268.020833333333,23.0782991739922,2.38405804777479e-05,0.00190328855534516,0.000836518428895794,"Mag/Serpine2",2
"GO:0051962","positive regulation of nervous system development","4/12","392/25730",0.0102040816326531,21.8792517006803,8.99819245890846,2.38407752235301e-05,0.00190328855534516,0.000836518428895794,"Egr2/Sema7a/Mag/Serpine2",4
"GO:0001558","regulation of cell growth","4/12","442/25730",0.00904977375565611,19.4042232277526,8.43052976436479,3.81214678357068e-05,0.00236478128063404,0.00103935008488475,"Frzb/Sema7a/Mag/Serpine2",4
"GO:0014013","regulation of gliogenesis","3/12","148/25730",0.0202702702702703,43.4628378378378,11.1906704381545,3.94953032256206e-05,0.00236478128063404,0.00103935008488475,"Egr2/Mag/Serpine2",3
"GO:0050767","regulation of neurogenesis","4/12","483/25730",0.0082815734989648,17.7570738440304,8.03064335983681,5.3863820775845e-05,0.00286675223906997,0.00125997241580924,"Egr2/Sema7a/Mag/Serpine2",4
"GO:0031643","positive regulation of myelination","2/12","28/25730",0.0714285714285714,153.154761904762,17.4006144899721,7.48646628123642e-05,0.00358601734871224,0.00157609816447082,"Egr2/Mag",2
"GO:0030308","negative regulation of cell growth","3/12","191/25730",0.0157068062827225,33.6780104712042,9.79160369828208,8.43239719461677e-05,0.00367192568747403,0.00161385592241469,"Frzb/Mag/Serpine2",3
"GO:0048710","regulation of astrocyte differentiation","2/12","39/25730",0.0512820512820513,109.957264957265,14.7089432548172,0.000146340779699247,0.00584143612299494,0.00256738209998679,"Mag/Serpine2",2
"GO:0045926","negative regulation of growth","3/12","247/25730",0.0121457489878543,26.0425101214575,8.54249115913439,0.000180343367134832,0.00664495945058343,0.00292054035845882,"Frzb/Mag/Serpine2",3
"GO:0048762","mesenchymal cell differentiation","3/12","265/25730",0.0113207547169811,24.2735849056604,8.22617343151494,0.000221844850995203,0.00732272400133603,0.00321842610760841,"Col1a1/Frzb/Sema7a",3
"GO:0009612","response to mechanical stimulus","3/12","268/25730",0.0111940298507463,24.0018656716418,8.17650456430475,0.000229312860167099,0.00732272400133603,0.00321842610760841,"Col1a1/Mag/Serpine2",3
"GO:0031646","positive regulation of nervous system process","2/12","56/25730",0.0357142857142857,76.5773809523809,12.2298903546606,0.000302799271164926,0.00906505318049998,0.00398420093638061,"Egr2/Mag",2
"GO:0010001","glial cell differentiation","3/12","305/25730",0.00983606557377049,21.0901639344262,7.62406165903189,0.00033518477772307,0.00944432403113828,0.00415089508016186,"Egr2/Mag/Serpine2",3
"GO:0031641","regulation of myelination","2/12","65/25730",0.0307692307692308,65.974358974359,11.3295204603326,0.000408023045501293,0.0105468108616459,0.00463545142803908,"Egr2/Mag",2
"GO:0060485","mesenchyme development","3/12","329/25730",0.00911854103343465,19.5516717325228,7.31541676402671,0.000418349491380527,0.0105468108616459,0.00463545142803908,"Col1a1/Frzb/Sema7a",3
"GO:0002028","regulation of sodium ion transport","2/12","78/25730",0.0256410256410256,54.9786324786325,10.313166849837,0.000587102447863021,0.0140611036263194,0.00618002576697917,"Serpine2/Fxyd3",2
"GO:0042063","gliogenesis","3/12","415/25730",0.0072289156626506,15.5,6.43260027918671,0.000822378367421676,0.018758058952142,0.00824439466086893,"Egr2/Mag/Serpine2",3
"GO:0048708","astrocyte differentiation","2/12","101/25730",0.0198019801980198,42.4587458745875,9.01767330349937,0.000981436205622731,0.0191621866113896,0.00842201367383348,"Mag/Serpine2",2
"GO:0014033","neural crest cell differentiation","2/12","102/25730",0.0196078431372549,42.0424836601307,8.97139219307421,0.00100080562175395,0.0191621866113896,0.00842201367383348,"Frzb/Sema7a",2
"GO:0030516","regulation of axon extension","2/12","103/25730",0.0194174757281553,41.6343042071197,8.92577707641708,0.00102035918153999,0.0191621866113896,0.00842201367383348,"Sema7a/Mag",2
"GO:0071260","cellular response to mechanical stimulus","2/12","103/25730",0.0194174757281553,41.6343042071197,8.92577707641708,0.00102035918153999,0.0191621866113896,0.00842201367383348,"Col1a1/Mag",2
"GO:0071496","cellular response to external stimulus","2/12","105/25730",0.019047619047619,40.8412698412698,8.83648134718502,0.0010600181443354,0.0191621866113896,0.00842201367383348,"Col1a1/Mag",2
