"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0019222","regulation of metabolic process",6656,20,7.49613561777551e-08,8.33815523888555e-05,"Ifngr1,Prx,Arid5b,Zfp281,Srsf2,Nfkbia,Zfp36,Tsc22d3,Cryab,Hipk3,Ivns1abp,Arrdc3,Atf3,Il1rap,Ybx3,Itm2c,Pmp22,S1pr3,Dbp,Klf9"
"GO:0060255","regulation of macromolecule metabolic process",6099,19,1.44123412833215e-07,8.33815523888555e-05,"Ifngr1,Prx,Arid5b,Zfp281,Srsf2,Nfkbia,Zfp36,Tsc22d3,Cryab,Hipk3,Ivns1abp,Atf3,Il1rap,Ybx3,Itm2c,Pmp22,S1pr3,Dbp,Klf9"
"GO:0010556","regulation of macromolecule biosynthetic process",5493,18,2.149009082187e-07,8.33815523888555e-05,"Ifngr1,Prx,Arid5b,Zfp281,Srsf2,Nfkbia,Zfp36,Tsc22d3,Cryab,Hipk3,Atf3,Il1rap,Ybx3,Itm2c,Pmp22,S1pr3,Dbp,Klf9"
"GO:0009889","regulation of biosynthetic process",5711,18,3.9998517159851e-07,0.000116395684935166,"Ifngr1,Prx,Arid5b,Zfp281,Srsf2,Nfkbia,Zfp36,Tsc22d3,Cryab,Hipk3,Atf3,Il1rap,Ybx3,Itm2c,Pmp22,S1pr3,Dbp,Klf9"
"GO:0080090","regulation of primary metabolic process",5085,17,5.15660310389283e-07,0.000120045720258625,"Ifngr1,Prx,Arid5b,Zfp281,Srsf2,Nfkbia,Zfp36,Tsc22d3,Cryab,Hipk3,Ivns1abp,Atf3,Il1rap,Ybx3,Itm2c,Dbp,Klf9"
"GO:0048856","anatomical structure development",6654,19,6.27245526009722e-07,0.000121685632045886,"Kcna1,Ifngr1,Prx,Arid5b,Zfp281,Nfkbia,Zfp36,Tsc22d3,Cryab,Arrdc3,Atf3,Il1rap,Arhgef26,Ybx3,Itm2c,Pmp22,S1pr3,Dbp,Klf9"
"GO:0010468","regulation of gene expression",5386,17,1.21491267110542e-06,0.00020202262130953,"Ifngr1,Prx,Arid5b,Zfp281,Srsf2,Nfkbia,Zfp36,Tsc22d3,Cryab,Hipk3,Atf3,Il1rap,Ybx3,Pmp22,S1pr3,Dbp,Klf9"
"GO:0007517","muscle organ development",385,6,1.92930091869189e-06,0.000280713283669669,"Arid5b,Tsc22d3,Cryab,Atf3,Ybx3,Pmp22"
"GO:0032502","developmental process",7236,19,2.52939154165087e-06,0.000327134639386846,"Kcna1,Ifngr1,Prx,Arid5b,Zfp281,Nfkbia,Zfp36,Tsc22d3,Cryab,Arrdc3,Atf3,Il1rap,Arhgef26,Ybx3,Itm2c,Pmp22,S1pr3,Dbp,Klf9"
"GO:0000122","negative regulation of transcription by RNA polymerase II",1009,8,4.52451744707631e-06,0.000444140518357107,"Arid5b,Zfp281,Nfkbia,Zfp36,Tsc22d3,Hipk3,Atf3,Ybx3"
