"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031643","positive regulation of myelination","2/10","28/25730",0.0714285714285714,183.785714285714,19.0815556212963,5.11129038190476e-05,0.0150271937228,0.00742482181792481,"Egr2/S100b",2
"GO:0031646","positive regulation of nervous system process","2/10","56/25730",0.0357142857142857,91.8928571428571,13.4261956565167,0.000207032305189564,0.0273524557861168,0.0135146398083928,"Egr2/S100b",2
"GO:0031641","regulation of myelination","2/10","65/25730",0.0307692307692308,79.1692307692308,12.4422193552447,0.00027910669169507,0.0273524557861168,0.0135146398083928,"Egr2/S100b",2
"GO:0035914","skeletal muscle cell differentiation","2/10","98/25730",0.0204081632653061,52.5102040816327,10.0737468399422,0.000633436039004126,0.0307602704599148,0.0151984150500116,"Egr2/S100b",2
"GO:0001654","eye development","3/10","476/25730",0.00630252100840336,16.2163865546218,6.60732838957256,0.000685323825002146,0.0307602704599148,0.0151984150500116,"Mfap5/Cldn19/Sdk2",3
"GO:0150063","visual system development","3/10","480/25730",0.00625,16.08125,6.57662740827006,0.000702205338987646,0.0307602704599148,0.0151984150500116,"Mfap5/Cldn19/Sdk2",3
"GO:0048880","sensory system development","3/10","487/25730",0.00616016427104723,15.8501026694045,6.52378176613889,0.000732387391902732,0.0307602704599148,0.0151984150500116,"Mfap5/Cldn19/Sdk2",3
"GO:0045666","positive regulation of neuron differentiation","2/10","122/25730",0.0163934426229508,42.1803278688525,8.98996200371537,0.00097878781010234,0.035970452021261,0.0177727260255425,"Nbl1/S100b",2
"GO:0007601","visual perception","2/10","166/25730",0.0120481927710843,31,7.64604528122665,0.00179958369565559,0.0390523506876225,0.0192954686533903,"Col1a1/Cldn19",2
"GO:0031644","regulation of nervous system process","2/10","169/25730",0.0118343195266272,30.4497041420118,7.57375652444048,0.0018642568985258,0.0390523506876225,0.0192954686533903,"Egr2/S100b",2
"GO:0050953","sensory perception of light stimulus","2/10","170/25730",0.0117647058823529,30.2705882352941,7.55007833467438,0.00188605918255013,0.0390523506876225,0.0192954686533903,"Col1a1/Cldn19",2
"GO:0042552","myelination","2/10","200/25730",0.01,25.73,6.92292582049541,0.00259657088840143,0.0390523506876225,0.0192954686533903,"Egr2/S100b",2
"GO:0048592","eye morphogenesis","2/10","202/25730",0.0099009900990099,25.4752475247525,6.88605287472634,0.00264779500668292,0.0390523506876225,0.0192954686533903,"Mfap5/Sdk2",2
"GO:0007272","ensheathment of neurons","2/10","204/25730",0.00980392156862745,25.2254901960784,6.84971096756354,0.00269949766839329,0.0390523506876225,0.0192954686533903,"Egr2/S100b",2
"GO:0008366","axon ensheathment","2/10","204/25730",0.00980392156862745,25.2254901960784,6.84971096756354,0.00269949766839329,0.0390523506876225,0.0192954686533903,"Egr2/S100b",2
"GO:0007519","skeletal muscle tissue development","2/10","213/25730",0.00938967136150235,24.1596244131455,6.69240905713445,0.00293806494368741,0.0390523506876225,0.0192954686533903,"Egr2/S100b",2
"GO:0060041","retina development in camera-type eye","2/10","216/25730",0.00925925925925926,23.8240740740741,6.64212033555572,0.00301972822961859,0.0390523506876225,0.0192954686533903,"Cldn19/Sdk2",2
"GO:0060538","skeletal muscle organ development","2/10","228/25730",0.0087719298245614,22.5701754385965,6.45074614549826,0.00335702994201789,0.0390523506876225,0.0192954686533903,"Egr2/S100b",2
"GO:0021612","facial nerve structural organization","1/10","10/25730",0.1,257.3,15.9841333997854,0.00388040110896404,0.0390523506876225,0.0192954686533903,"Egr2",1
"GO:0035581","sequestering of extracellular ligand from receptor","1/10","10/25730",0.1,257.3,15.9841333997854,0.00388040110896404,0.0390523506876225,0.0192954686533903,"Nbl1",1
"GO:1902022","L-lysine transport","1/10","10/25730",0.1,257.3,15.9841333997854,0.00388040110896404,0.0390523506876225,0.0192954686533903,"Slc7a2",1
"GO:1903401","L-lysine transmembrane transport","1/10","10/25730",0.1,257.3,15.9841333997854,0.00388040110896404,0.0390523506876225,0.0192954686533903,"Slc7a2",1
"GO:0045664","regulation of neuron differentiation","2/10","250/25730",0.008,20.584,6.13546756167298,0.00401931177342181,0.0390523506876225,0.0192954686533903,"Nbl1/S100b",2
"GO:0033197","response to vitamin E","1/10","11/25730",0.0909090909090909,233.909090909091,15.2346231206056,0.0042676948876933,0.0390523506876225,0.0192954686533903,"Col1a1",1
"GO:0048262","determination of dorsal/ventral asymmetry","1/10","11/25730",0.0909090909090909,233.909090909091,15.2346231206056,0.0042676948876933,0.0390523506876225,0.0192954686533903,"Nbl1",1
"GO:0048263","determination of dorsal identity","1/10","11/25730",0.0909090909090909,233.909090909091,15.2346231206056,0.0042676948876933,0.0390523506876225,0.0192954686533903,"Nbl1",1
"GO:1900115","extracellular regulation of signal transduction","1/10","11/25730",0.0909090909090909,233.909090909091,15.2346231206056,0.0042676948876933,0.0390523506876225,0.0192954686533903,"Nbl1",1
"GO:1900116","extracellular negative regulation of signal transduction","1/10","11/25730",0.0909090909090909,233.909090909091,15.2346231206056,0.0042676948876933,0.0390523506876225,0.0192954686533903,"Nbl1",1
"GO:0019227","neuronal action potential propagation","1/10","12/25730",0.0833333333333333,214.416666666667,14.5806313906906,0.00465485313844638,0.0390523506876225,0.0192954686533903,"Cldn19",1
"GO:0021561","facial nerve development","1/10","12/25730",0.0833333333333333,214.416666666667,14.5806313906906,0.00465485313844638,0.0390523506876225,0.0192954686533903,"Egr2",1
"GO:0021610","facial nerve morphogenesis","1/10","12/25730",0.0833333333333333,214.416666666667,14.5806313906906,0.00465485313844638,0.0390523506876225,0.0192954686533903,"Egr2",1
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","1/10","12/25730",0.0833333333333333,214.416666666667,14.5806313906906,0.00465485313844638,0.0390523506876225,0.0192954686533903,"Col1a1",1
"GO:0003406","retinal pigment epithelium development","1/10","13/25730",0.0769230769230769,197.923076923077,14.0034197879562,0.00504187590338234,0.0390523506876225,0.0192954686533903,"Cldn19",1
"GO:0021604","cranial nerve structural organization","1/10","13/25730",0.0769230769230769,197.923076923077,14.0034197879562,0.00504187590338234,0.0390523506876225,0.0192954686533903,"Egr2",1
"GO:0043589","skin morphogenesis","1/10","13/25730",0.0769230769230769,197.923076923077,14.0034197879562,0.00504187590338234,0.0390523506876225,0.0192954686533903,"Col1a1",1
"GO:0060346","bone trabecula formation","1/10","13/25730",0.0769230769230769,197.923076923077,14.0034197879562,0.00504187590338234,0.0390523506876225,0.0192954686533903,"Col1a1",1
"GO:0098870","action potential propagation","1/10","13/25730",0.0769230769230769,197.923076923077,14.0034197879562,0.00504187590338234,0.0390523506876225,0.0192954686533903,"Cldn19",1
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","2/10","281/25730",0.00711743772241993,18.3131672597865,5.75400579772454,0.0050475827419376,0.0390523506876225,0.0192954686533903,"Cldn19/Sdk2",2
"GO:0010001","glial cell differentiation","2/10","305/25730",0.00655737704918033,16.872131147541,5.49832812189282,0.00591874818873324,0.0445790852427325,0.0220261860490408,"Egr2/S100b",2
"GO:1903826","L-arginine transmembrane transport","1/10","16/25730",0.0625,160.8125,12.6084554501141,0.00620213170469297,0.0445790852427325,0.0220261860490408,"Slc7a2",1
"GO:0032868","response to insulin","2/10","320/25730",0.00625,16.08125,5.35286101507912,0.00649599049318451,0.0445790852427325,0.0220261860490408,"Egr2/Col1a1",2
"GO:0038065","collagen-activated signaling pathway","1/10","17/25730",0.0588235294117647,151.352941176471,12.227452523974,0.0065886129477104,0.0445790852427325,0.0220261860490408,"Col1a1",1
"GO:0055093","response to hyperoxia","1/10","17/25730",0.0588235294117647,151.352941176471,12.227452523974,0.0065886129477104,0.0445790852427325,0.0220261860490408,"Col1a1",1
"GO:0030336","negative regulation of cell migration","2/10","328/25730",0.00609756097560976,15.6890243902439,5.27924587579301,0.00681405098241877,0.0445790852427325,0.0220261860490408,"Nbl1/Cldn19",2
"GO:0021783","preganglionic parasympathetic fiber development","1/10","18/25730",0.0555555555555556,142.944444444444,11.8785298551881,0.00697495891552957,0.0445790852427325,0.0220261860490408,"Egr2",1
"GO:0061430","bone trabecula morphogenesis","1/10","18/25730",0.0555555555555556,142.944444444444,11.8785298551881,0.00697495891552957,0.0445790852427325,0.0220261860490408,"Col1a1",1
"GO:1990822","basic amino acid transmembrane transport","1/10","19/25730",0.0526315789473684,135.421052631579,11.5574115820428,0.00736116965023859,0.0450796500380301,0.0222735112969858,"Slc7a2",1
"GO:2000146","negative regulation of cell motility","2/10","344/25730",0.00581395348837209,14.9593023255814,5.13951062162093,0.00747127000560727,0.0450796500380301,0.0222735112969858,"Nbl1/Cldn19",2
"GO:0090596","sensory organ morphogenesis","2/10","345/25730",0.00579710144927536,14.9159420289855,5.13108897937795,0.00751327500633834,0.0450796500380301,0.0222735112969858,"Mfap5/Sdk2",2
"GO:0002689","negative regulation of leukocyte chemotaxis","1/10","20/25730",0.05,128.65,11.2605797319192,0.00774724519391645,0.0455378785031065,0.0224999184870344,"Nbl1",1
"GO:0048486","parasympathetic nervous system development","1/10","21/25730",0.0476190476190476,122.52380952381,10.9851097924698,0.00813318558862897,0.0455378785031065,0.0224999184870344,"Egr2",1
"GO:0048545","response to steroid hormone","2/10","362/25730",0.00552486187845304,14.2154696132597,4.99309400460789,0.008243951502192,0.0455378785031065,0.0224999184870344,"S100b/Col1a1",2
"GO:0040013","negative regulation of locomotion","2/10","363/25730",0.00550964187327824,14.1763085399449,4.98526771313734,0.00828790427861239,0.0455378785031065,0.0224999184870344,"Nbl1/Cldn19",2
"GO:0015802","basic amino acid transport","1/10","22/25730",0.0454545454545455,116.954545454545,10.7285478849061,0.00851899087643149,0.0455378785031065,0.0224999184870344,"Slc7a2",1
"GO:0048532","anatomical structure arrangement","1/10","22/25730",0.0454545454545455,116.954545454545,10.7285478849061,0.00851899087643149,0.0455378785031065,0.0224999184870344,"Egr2",1
"GO:0007517","muscle organ development","2/10","385/25730",0.00519480519480519,13.3662337662338,4.82056163765765,0.0092819385709344,0.0482139894324465,0.0238221644886417,"Egr2/S100b",2
"GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","1/10","25/25730",0.04,102.92,10.0530209263706,0.00967559651875627,0.0482139894324465,0.0238221644886417,"Cldn19",1
"GO:0060216","definitive hemopoiesis","1/10","25/25730",0.04,102.92,10.0530209263706,0.00967559651875627,0.0482139894324465,0.0238221644886417,"Mfap5",1
"GO:0110096","cellular response to aldehyde","1/10","25/25730",0.04,102.92,10.0530209263706,0.00967559651875627,0.0482139894324465,0.0238221644886417,"Col1a1",1
"GO:0036296","response to increased oxygen levels","1/10","26/25730",0.0384615384615385,98.9615384615385,9.85412089416237,0.0100608617992393,0.0492982228162724,0.0243578759350003,"Col1a1",1
