"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fus",2.43674387102988e-44,-0.610758600337384,0.373,0.534,3.65998929428687e-40
"Dusp15",5.08530302435849e-30,-0.292277882955442,0.922,0.951,7.63812514258645e-26
"Otud7b",3.70393928292006e-18,-0.323270462831118,0.436,0.549,5.56331680294593e-14
"Slc27a1",5.46177491616095e-16,-0.259759994294515,0.634,0.719,8.20358592407375e-12
"Etnppl",5.79951873919777e-16,-0.627828586757472,0.114,0.183,8.71087714627505e-12
"Per2",7.31468303946501e-16,-0.412376197959632,0.079,0.142,1.09866539252764e-11
"Mertk",1.90687218233084e-15,-0.417516748587061,0.158,0.237,2.86412201786093e-11
"Plekha4",1.09831186960742e-14,0.185399523019998,0.974,0.963,1.64966442815034e-10
"Snta1",1.19411363059995e-14,-0.375302303508158,0.224,0.312,1.79355867316112e-10
"Tmtc1",1.26284881699998e-14,-0.410830759493501,0.111,0.178,1.89679892313397e-10
"Mt2",2.87637557412487e-14,-0.427613112033302,0.119,0.188,4.32031611233555e-10
"Plk5",9.86468349452813e-14,-0.470352415108337,0.366,0.442,1.48167546087813e-09
"Arhgef10",1.26895468790716e-13,-0.260579401905805,0.526,0.616,1.90596994123655e-09
"Sec14l5",2.25400182034845e-13,-0.200335594616752,0.735,0.79,3.38551073416337e-09
"Galnt16",1.62812824543139e-12,-0.348767850009832,0.192,0.269,2.44544862463795e-08
"Pabpn1",3.39354330478015e-12,-0.237321325440428,0.697,0.768,5.09710204377978e-08
"Ctnnal1",7.52377719321006e-12,0.251161487528039,0.752,0.719,1.13007133442015e-07
"Dnajc7",2.29760059958922e-11,-0.244467872671754,0.509,0.594,3.450996100583e-07
"Per1",3.10639067694814e-11,-0.325325565772658,0.426,0.512,4.6657987967761e-07
"Atp8a1",4.13532092628576e-11,-0.222779213745621,0.658,0.717,6.21125203128122e-07
"Cldn19",4.38125923100491e-11,0.174365934945207,0.894,0.882,6.58065136496937e-07
"Fdps",5.8498099083484e-11,0.456465630782574,0.163,0.106,8.7864144823393e-07
"Tra2a",7.97016208460077e-11,-0.26288635446914,0.392,0.477,1.19711834510704e-06
"Dusp11",1.0780069592667e-10,-0.278465109999362,0.259,0.337,1.61916645281858e-06
"Abcc5",1.45978884115132e-10,-0.247198295354299,0.491,0.571,2.19260283940929e-06
"Mical2",1.49422458876673e-10,-0.363933887563854,0.107,0.161,2.24432533232762e-06
"Adamtsl5",2.12565484400291e-10,-0.237294699459379,0.558,0.628,3.19273357569237e-06
"Clk1",2.49861473860595e-10,-0.219244111727711,0.488,0.567,3.75291933738613e-06
"Art3",5.03143972551939e-10,-0.214049091617625,0.678,0.748,7.55722246773013e-06
"Ddn",1.23018078234599e-09,0.237662250812883,0.757,0.723,1.84773153508368e-05
"Tsc22d3",1.32252991635893e-09,-0.407620436988261,0.111,0.163,1.98643993437111e-05
"Hmgcs1",1.51743056621092e-09,0.394803490636078,0.262,0.2,2.2791807104488e-05
"Bicd2",1.67977379071887e-09,-0.255160052601052,0.288,0.362,2.52302023365975e-05
"Adamts20",1.86655306072288e-09,0.280069920455516,0.527,0.459,2.80356269720576e-05
"Qk",2.33888295880968e-09,-0.153756872412131,0.845,0.88,3.51300220413214e-05
"Plekhg2",2.96428321674479e-09,0.323544777457352,0.473,0.423,4.45235339155067e-05
"Brsk2",3.31707903621923e-09,-0.279962543436617,0.183,0.247,4.98225271240128e-05
"Fkbp2",5.08919587587549e-09,-0.296869289364848,0.155,0.213,7.64397220556499e-05
"Kifc2",1.3824088930615e-08,-0.310575919396404,0.092,0.138,0.000207637815737837
"Ldlr",1.53259173900102e-08,0.320991415922984,0.26,0.197,0.000230195279197953
"Gsn",1.70276162405496e-08,-0.282735534643433,0.234,0.296,0.000255754795933055
"Cerk",4.52920369016295e-08,-0.195807722896462,0.174,0.235,0.000680286394262476
"Lta4h",5.01492238360613e-08,-0.284650378133529,0.14,0.193,0.000753241342017641
"Sema6c",5.50009614307422e-08,0.159189192919473,0.837,0.822,0.000826114440689749
"Arhgef37",7.48449622317205e-08,-0.261971457019892,0.206,0.264,0.00112417133272044
"Ncf2",7.55608194783032e-08,-0.278015399659654,0.154,0.206,0.00113492350856411
"Mapk8ip1",8.5287867755116e-08,-0.252736141678651,0.321,0.385,0.00128102377368184
"Fbxl2",1.18628651156736e-07,-0.280344848134335,0.097,0.139,0.00178180234037417
"Mt1",1.63234892135882e-07,-0.267354904547515,0.109,0.155,0.00245178807988095
"Rapgef3",2.16094508991954e-07,-0.173820483148536,0.406,0.477,0.00324573952505915
"Mroh1",2.59504516365066e-07,-0.202513595854179,0.102,0.146,0.0038977578358033
"Tead3",2.68048461088611e-07,-0.219048674263929,0.191,0.247,0.00402608788555093
"Bcl2l2",2.68434571650685e-07,-0.239026141625971,0.331,0.392,0.00403188726619328
"Serf2",3.28539573142505e-07,-0.181393387801055,0.086,0.127,0.00493466438860042
"Itgb4",3.3065994529027e-07,-0.194173576539549,0.479,0.547,0.00496651237825986
"Czib",3.43078253419037e-07,-0.210773427125023,0.121,0.169,0.00515303536635394
"Tnfsf12",3.80049655084771e-07,-0.189548944041828,0.323,0.388,0.00570834581937326
"Rap1gap",4.19954150268112e-07,-0.138814018349014,0.263,0.329,0.00630771133702704
"Megf9",4.30188101411438e-07,-0.259428870537079,0.175,0.226,0.00646142528319979
"Abca7",4.65245330369219e-07,-0.195167234176098,0.065,0.101,0.00698798486214567
"Tmod2",4.96726638013665e-07,-0.260361629648141,0.233,0.291,0.00746083410296525
"S100a7a",5.28617113099214e-07,-0.229053229883112,0.145,0.193,0.0079398290387502
"Rsrp1",6.07425342573208e-07,-0.165435294709498,0.684,0.735,0.00912352864544959
"Sgk1",6.45260365521318e-07,-0.263190424511546,0.15,0.198,0.00969181069013019
"Sgf29",6.56002922306237e-07,-0.211254879795105,0.143,0.193,0.00985316389303968
"Tns2",6.71872098088944e-07,-0.248957285263864,0.285,0.342,0.0100915189132959
"Pcyox1l",7.06541838442993e-07,-0.174773370918425,0.332,0.398,0.0106122584134138
"Zcchc7",7.1940164748361e-07,-0.197113962767305,0.259,0.317,0.0108054127452038
"Slc22a17",7.56271158470671e-07,-0.195733961972176,0.292,0.355,0.0113591928002295
"Clcn2",7.8115849602326e-07,-0.203320997865295,0.413,0.48,0.0117330006102694
"Hsd17b14",8.07846127736523e-07,-0.286732957530081,0.151,0.198,0.0121338488386026
"Arrb2",8.54412286348573e-07,-0.269295899415535,0.083,0.121,0.0128332725409556
"Aspa",9.88873725074663e-07,-0.237982628890978,0.27,0.33,0.0148528833506214
"Myo9a",1.02732981641745e-06,-0.204851462180285,0.333,0.394,0.0154304938425901
"Slc44a2",1.04271375309646e-06,-0.204527126880786,0.189,0.244,0.0156615605715089
"Palm",1.08341697277686e-06,-0.227430412788787,0.228,0.281,0.0162729229311085
"Fmn2",1.30201291836958e-06,0.21238648628922,0.646,0.614,0.0195562340339111
"Cyb5r2",1.40064225431012e-06,-0.208944122757711,0.084,0.121,0.021037646659738
"Rhot1",1.43234644892173e-06,-0.190150153373937,0.477,0.538,0.0215138436628044
"Wsb1",1.56809160771839e-06,0.246520483853607,0.57,0.539,0.0235527359479303
"Eid1",1.71788150841173e-06,-0.170675008244354,0.179,0.232,0.0258025802563442
"Bcl2l1",1.82288515423046e-06,-0.195706856166978,0.305,0.368,0.0273797350165414
"Ddx5",1.87358139141951e-06,-0.183039131545519,0.111,0.153,0.0281411924991211
"Ss18l2",1.90872288977753e-06,-0.226960361278353,0.176,0.227,0.0286690178044585
"Chpf2",2.02939486452935e-06,-0.157235465904047,0.149,0.197,0.0304815108652309
"Anks1",2.28823763714407e-06,-0.181674876756352,0.349,0.415,0.0343693293099039
"Atp11a",2.4624665248194e-06,-0.227060506539273,0.142,0.187,0.0369862472027874
"Slc9a9",2.63535982005383e-06,0.308828165606576,0.164,0.122,0.0395831044972085
"Gjc3",2.65861930151563e-06,-0.166396100559051,0.236,0.292,0.0399324619087648
"Sept8",2.89349878897591e-06,-0.161771278105152,0.651,0.694,0.0434603518104182
"Mafg",3.34857586230021e-06,-0.229030071588631,0.166,0.213,0.0502956094517492
"Mapk1ip1",3.38388379506202e-06,-0.165922950669301,0.143,0.188,0.0508259346018315
"Lox",3.4319257119861e-06,-0.212268646147107,0.099,0.137,0.0515475241940312
"Ube2b",3.48590733092727e-06,-0.151003797627401,0.266,0.323,0.0523583281105277
"Plekha7",4.2518222584036e-06,0.21967625899375,0.607,0.582,0.0638623703212221
"Aacs",4.25805294352844e-06,0.356231823656544,0.114,0.079,0.0639559552117972
"Carns1",4.62022218916259e-06,-0.134643193127964,0.713,0.752,0.0693957372812221
"Taok2",4.94963358724446e-06,-0.163337537095593,0.342,0.406,0.0743434964804118
"S100a6",5.20500095223418e-06,-0.154670265431331,0.23,0.285,0.0781791143025574
"Wbp11",5.28322988132717e-06,-0.234089471574291,0.126,0.168,0.0793541128175342
"Stxbp6",5.45907740207822e-06,-0.159269655035191,0.275,0.335,0.0819953425792149
"Vwa1",5.61469974865863e-06,-0.209406925411477,0.327,0.383,0.0843327902248527
"Chpt1",6.14873496492178e-06,-0.241773648714771,0.161,0.206,0.0923539991731251
"Rnh1",7.1350300981787e-06,-0.212056857067479,0.166,0.212,0.107168152074644
"Wdr13",7.55777427290208e-06,-0.163351539464652,0.208,0.258,0.113517769578989
"Mast2",7.55858949983935e-06,0.228679791799408,0.58,0.546,0.113530014287587
"Plcb3",7.85070006701173e-06,-0.238852150121621,0.089,0.123,0.117917515006516
"Atat1",8.29920033376448e-06,-0.178418536191872,0.154,0.2,0.124653989013143
"Rtkn",8.42964824790646e-06,-0.148645064728782,0.446,0.509,0.126613316683555
"Micall2",8.63924673534609e-06,0.323668249565994,0.121,0.086,0.129761485964898
"Nicn1",8.65154692818772e-06,-0.186837421557171,0.086,0.121,0.12994623486138
"Cyp51",9.40889092181034e-06,0.339282522400919,0.159,0.121,0.141321541645591
"Fam53b",1.01127815794735e-05,-0.199704254076315,0.439,0.492,0.151893979323693
"Drp2",1.01837764951447e-05,0.091212336842589,0.972,0.972,0.152960322957074
"Plp1",1.0331271725514e-05,-0.180727849663877,0.461,0.52,0.155175701317221
"Kif21a",1.05609266160548e-05,-0.225956146682189,0.232,0.281,0.158625117773143
"Sfpq",1.07512273129195e-05,-0.142084191591024,0.36,0.421,0.161483434240051
"Gdi1",1.19555553089807e-05,-0.13642247376417,0.584,0.644,0.17957244074089
"Ntan1",1.83819516704637e-05,-0.182492588888749,0.103,0.14,0.276096914090365
"Rhpn1",1.85958413868688e-05,-0.229499626749428,0.192,0.238,0.279309537630769
"Gas2l3",1.98287346698661e-05,-0.153811826048582,0.364,0.423,0.297827594741389
"Fam57a",1.98663955512072e-05,-0.213620811313715,0.112,0.148,0.298393261179133
"Sh3glb2",2.43295615505767e-05,-0.152339691066135,0.31,0.367,0.365430014489662
"Gpm6b",2.59380751645731e-05,-0.193655375673899,0.205,0.252,0.389589888971888
"Fra10ac1",3.06750170951239e-05,-0.204588076289048,0.128,0.165,0.46073875676876
"Iqcc",3.319846553681e-05,-0.124423419140172,0.098,0.134,0.498640952362887
"Gnptab",3.40485734597671e-05,-0.158318381249595,0.16,0.202,0.511409573365702
"Evc2",3.6498102003762e-05,-0.148616513500433,0.203,0.25,0.548201492096505
"Appbp2",3.69816330358301e-05,-0.186767635002682,0.216,0.262,0.555464128198168
"Utrn",3.81075166538397e-05,0.150357428620928,0.811,0.809,0.572374900140672
"Zfp276",3.81577368358603e-05,-0.15761450806142,0.447,0.506,0.573129207274621
"Fxyd1",3.9159542563451e-05,-0.184779753884164,0.326,0.381,0.588176329303034
"Far1",3.98737644972311e-05,-0.135781269511996,0.502,0.558,0.598903942748411
"Klf7",4.12931264202146e-05,-0.187280934069924,0.16,0.201,0.620222758831623
"Zkscan3",4.15305937604335e-05,-0.145035900191273,0.203,0.248,0.623789518281712
"Pik3r1",4.61263536268748e-05,-0.206818087890883,0.192,0.235,0.692817831475659
"Lama4",4.73777775318752e-05,0.279531525791005,0.234,0.193,0.711614218528765
"Insig1",4.74234960438702e-05,0.313518338191727,0.275,0.236,0.71230091057893
"Ogn",4.97549245320281e-05,-0.198185978210555,0.338,0.387,0.747318966471063
"Sbspon",5.56027834246822e-05,-0.175881952727552,0.203,0.25,0.835153807038727
"Sorbs1",5.70970588167171e-05,0.20024959176448,0.561,0.529,0.857597823427091
"Cxxc5",6.19823354075012e-05,0.297567489726039,0.169,0.134,0.930974677820668
"Dnajb2",6.45372307603953e-05,-0.124737805572751,0.147,0.187,0.969349206021138
