"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0016043","cellular component organization",7913,32,1.70609518271832e-09,2.88159476361124e-06,"Per1,Vit,Col5a1,Lamb1,Tada2a,Sema5a,Cfap100,Dbn1,Sema3g,Myo1b,Phgdh,Mdn1,Col1a2,Dag1,Vim,Cggbp1,Col4a1,Atp6ap1,Mpz,Col5a3,Spag9,Mapre3,Med15,Itga6,Ucp2,Apod,Slit2,Filip1,Mast2,Gas2l3,Nfasc,Gan"
"GO:0071840","cellular component organization or biogenesis",8121,32,3.50562241839469e-09,2.96049813233431e-06,"Per1,Vit,Col5a1,Lamb1,Tada2a,Sema5a,Cfap100,Dbn1,Sema3g,Myo1b,Phgdh,Mdn1,Col1a2,Dag1,Vim,Cggbp1,Col4a1,Atp6ap1,Mpz,Col5a3,Spag9,Mapre3,Med15,Itga6,Ucp2,Apod,Slit2,Filip1,Mast2,Gas2l3,Nfasc,Gan"
"GO:0031175","neuron projection development",1233,13,4.58928781324858e-08,1.35963474380211e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Nfasc"
"GO:0030198","extracellular matrix organization",323,8,4.60563327301149e-08,1.35963474380211e-05,"Vit,Col5a1,Lamb1,Sema5a,Col1a2,Dag1,Col4a1,Col5a3"
"GO:0045229","external encapsulating structure organization",324,8,4.71664862234187e-08,1.35963474380211e-05,"Vit,Col5a1,Lamb1,Sema5a,Col1a2,Dag1,Col4a1,Col5a3"
"GO:0043062","extracellular structure organization",325,8,4.82996356590449e-08,1.35963474380211e-05,"Vit,Col5a1,Lamb1,Sema5a,Col1a2,Dag1,Col4a1,Col5a3"
"GO:0007275","multicellular organism development",5197,24,1.53365902256024e-07,3.70050012729179e-05,"Vit,Col5a1,Lamb1,Tada2a,Sema5a,Dbn1,Sostdc1,Sema3g,Phgdh,Col1a2,Dag1,Vim,Col4a1,Atp6ap1,Mpz,Spag9,Mapre3,Itga6,Ucp2,Apod,Slit2,Filip1,Nfasc,Dkk3"
"GO:0048731","system development",4438,22,2.22568984082145e-07,4.29847306251271e-05,"Vit,Col5a1,Lamb1,Sema5a,Dbn1,Sema3g,Phgdh,Col1a2,Dag1,Vim,Col4a1,Atp6ap1,Mpz,Spag9,Mapre3,Itga6,Ucp2,Apod,Slit2,Filip1,Nfasc,Dkk3"
"GO:0048666","neuron development",1416,13,2.29048298180073e-07,4.29847306251271e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Nfasc"
"GO:0048812","neuron projection morphogenesis",766,10,3.20304054090823e-07,5.409935473594e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Dag1,Vim,Spag9,Mapre3,Slit2,Nfasc"
"GO:0061564","axon development",591,9,3.79820136187035e-07,5.44876528337875e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Dag1,Vim,Apod,Slit2,Nfasc"
"GO:0120039","plasma membrane bounded cell projection morphogenesis",782,10,3.87123643579308e-07,5.44876528337875e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Dag1,Vim,Spag9,Mapre3,Slit2,Nfasc"
"GO:0048858","cell projection morphogenesis",789,10,4.20016601221079e-07,5.45698491894156e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Dag1,Vim,Spag9,Mapre3,Slit2,Nfasc"
"GO:0048699","generation of neurons",1806,14,5.44787479591323e-07,6.25879332973926e-05,"Lamb1,Sema5a,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Filip1,Nfasc"
"GO:0120036","plasma membrane bounded cell projection organization",1809,14,5.55843102108283e-07,6.25879332973926e-05,"Lamb1,Sema5a,Cfap100,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Nfasc"
"GO:0007399","nervous system development",2794,17,6.79970466652352e-07,7.1779382385989e-05,"Vit,Lamb1,Sema5a,Dbn1,Sema3g,Phgdh,Dag1,Vim,Col4a1,Mpz,Spag9,Mapre3,Itga6,Apod,Slit2,Filip1,Nfasc"
"GO:0030030","cell projection organization",1854,14,7.47863555513415e-07,7.43024438389505e-05,"Lamb1,Sema5a,Cfap100,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Nfasc"
"GO:0032502","developmental process",7236,27,1.14200077100899e-06,0.000101778670960302,"Vit,Col5a1,Lamb1,Tada2a,Sema5a,Dbn1,Sostdc1,Sema3g,Phgdh,Col1a2,Dag1,Vim,Col4a1,Atp6ap1,Mpz,Spag9,Mapre3,Med15,Itga6,Ucp2,Apod,Slit2,Filip1,Mast2,Vrk3,Nfasc,Dkk3"
"GO:0007417","central nervous system development",1110,11,1.14493472365053e-06,0.000101778670960302,"Vit,Lamb1,Sema5a,Phgdh,Dag1,Vim,Col4a1,Apod,Slit2,Filip1,Nfasc"
"GO:0048667","cell morphogenesis involved in neuron differentiation",707,9,1.68028256772935e-06,0.000141899862844743,"Lamb1,Sema5a,Dbn1,Sema3g,Dag1,Vim,Mapre3,Slit2,Nfasc"
"GO:0007409","axonogenesis",523,8,1.77548920961288e-06,0.000142800060716007,"Lamb1,Sema5a,Dbn1,Sema3g,Dag1,Vim,Slit2,Nfasc"
"GO:0030182","neuron differentiation",1721,13,2.08906149263713e-06,0.000160382948230187,"Lamb1,Sema5a,Dbn1,Sema3g,Phgdh,Dag1,Vim,Spag9,Mapre3,Itga6,Apod,Slit2,Nfasc"
"GO:0031589","cell-substrate adhesion",383,7,2.64032849249565e-06,0.000193891948861963,"Vit,Lamb1,Dbn1,Dag1,Col5a3,Itga6,Apod"
"GO:0048513","animal organ development",3492,18,3.15686119034365e-06,0.000221546425611358,"Col5a1,Lamb1,Sema5a,Sostdc1,Sema3g,Col1a2,Dag1,Vim,Col4a1,Atp6ap1,Itga6,Ucp2,Apod,Slit2,Filip1,Vrk3,Nfasc,Dkk3"
