"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"04510","Focal adhesion",202,32,8.28572450019946e-13,2.47743162555964e-10,"Bcar1,Col1a2,Col4a1,Col4a2,Emp2,Flna,Flnb,Igf1r,Itga2b,Itga3,Itga6,Itga7,Itgav,Lama4,Lama5,Lamb1,Lamb2,Myl12b,Pdgfrb,Pik3r1,Pip5k1c,Ppp1r12a,Prkca,Pten,Ptk2,Rap1a,Rapgef1,Rock1,Rock2,Spp1,Tnxb,Vcl"
"04512","ECM-receptor interaction",89,16,7.98590375980555e-08,1.19389261209093e-05,"Col1a2,Col4a1,Col4a2,Dag1,Hspg2,Itga2b,Itga3,Itga6,Itga7,Itgav,Lama4,Lama5,Lamb1,Lamb2,Spp1,Tnxb"
"04820","Cytoskeleton in muscle cells",233,25,8.12661914550976e-07,7.12842121590673e-05,"Col1a2,Col24a1,Col4a1,Col4a2,Col5a1,Col5a3,Dag1,Diaph2,Dtna,Eno2,Hspg2,Itga2b,Itga3,Itga6,Itga7,Itgav,Lbr,Nid1,Plec,Sgcd,Snta1,Sptbn1,Tpm1,Vcl,Vim"
"04810","Regulation of actin cytoskeleton",235,25,9.53634945271803e-07,7.12842121590673e-05,"Arhgef12,Bcar1,Diaph2,Gsn,Iqgap1,Iqgap2,Itga2b,Itga3,Itga6,Itga7,Itgav,Map2k2,Mras,Msn,Myl12b,Nras,Pdgfrb,Pik3r1,Pip5k1c,Ppp1r12a,Ptk2,Rock1,Rock2,Tiam1,Vcl"
"05165","Human papillomavirus infection",359,32,1.55894382066982e-06,8.88114558442315e-05,"Atp6ap1,Atp6v0a1,Atp6v1f,Atp6v1h,Col1a2,Col4a1,Col4a2,Ifnar1,Itga2b,Itga3,Itga6,Itga7,Itgav,Lama4,Lama5,Lamb1,Lamb2,Magi1,Map2k2,Notch2,Nras,Pdgfrb,Pik3r1,Pten,Ptk2,Rb1,Rfng,Spp1,Tcf7l1,Tnxb,Tsc2,Ubr4"
"04360","Axon guidance",181,21,1.78216968249294e-06,8.88114558442315e-05,"Arhgef12,Bmp7,Camk2d,Dpysl2,Epha6,Ephb6,Gnai1,L1cam,Myl12b,Nras,Pik3r1,Plxna3,Prkca,Ptk2,Rock1,Rock2,Sema3g,Sema4g,Sema5a,Sema6c,Slit2"
"04520","Adherens junction",92,14,4.16785276212621e-06,0.000178026853696534,"Ctnnd1,Igf1r,Iqgap1,Myl12b,Nlk,Ptprm,Rap1a,Rock1,Rock2,Smad4,Sorbs1,Tcf7l1,Tjp1,Vcl"
"05222","Small cell lung cancer",94,14,5.40391358459083e-06,0.000201971270224082,"Col4a1,Col4a2,Itga2b,Itga3,Itga6,Itgav,Lama4,Lama5,Lamb1,Lamb2,Pik3r1,Pten,Ptk2,Rb1"
"05205","Proteoglycans in cancer",204,21,1.19288954840102e-05,0.000396304416635449,"Arhgef12,Camk2d,Cd63,Col1a2,Flna,Hspg2,Igf1r,Iqgap1,Itgav,Map2k2,Mras,Msn,Nras,Pdcd4,Pik3r1,Ppp1r12a,Prkca,Ptk2,Rock1,Rock2,Tiam1"
"04151","PI3K-Akt signaling pathway",368,30,1.95668799679223e-05,0.000585049711040878,"Col1a2,Col4a1,Col4a2,Ddit4,Gng2,Hsp90aa1,Ifnar1,Igf1r,Itga2b,Itga3,Itga6,Itga7,Itgav,Jak2,Lama4,Lama5,Lamb1,Lamb2,Magi1,Map2k2,Nras,Pdgfrb,Phlpp2,Pik3r1,Prkca,Pten,Ptk2,Spp1,Tnxb,Tsc2"
"04517","IgSF CAM signaling",300,26,2.5003123474802e-05,0.000679630356269617,"Bcar1,Cadm4,Caskin2,Epb41l2,Erc1,Iqgap1,Jam3,L1cam,Magi1,Map2k2,Mpz,Msn,Myl12b,Nfasc,Pik3r1,Plxna3,Ppfia1,Prkca,Ptk2,Rap1a,Rapgef2,Slit2,Sorbs1,Sptbn1,Tjp1,Vcl"
"05200","Pathways in cancer",549,39,2.77075848175397e-05,0.00069038065503703,"Adcy1,Arhgef12,Calm3,Camk2d,Ccdc6,Col4a1,Col4a2,Ctbp1,Egln1,Fos,Gnai1,Gng2,Hsp90aa1,Ifnar1,Igf1r,Itga2b,Itga3,Itga6,Itgav,Jak2,Lama4,Lama5,Lamb1,Lamb2,Lrp5,Lrp6,Map2k2,Notch2,Nras,Pdgfrb,Pik3r1,Prkca,Pten,Ptk2,Rb1,Rock1,Rock2,Smad4,Tcf7l1"
"05412","Arrhythmogenic right ventricular cardiomyopathy",86,12,4.93765832347433e-05,0.00102854371185678,"Atp2a2,Cacnb3,Dag1,Dtna,Itga2b,Itga3,Itga6,Itga7,Itgav,Sgcd,Snta1,Tcf7l1"
"00100","Steroid biosynthesis",20,6,4.96713037590472e-05,0.00102854371185678,"Dhcr24,Fdft1,Lbr,Msmo1,Sc5d,Sqle"
"05410","Hypertrophic cardiomyopathy",100,13,5.15991828690692e-05,0.00102854371185678,"Atp2a2,Cacnb3,Dag1,Dtna,Itga2b,Itga3,Itga6,Itga7,Itgav,Prkab2,Sgcd,Snta1,Tpm1"
"05414","Dilated cardiomyopathy",103,13,7.05345582976273e-05,0.00131811455818691,"Adcy1,Atp2a2,Cacnb3,Dag1,Dtna,Itga2b,Itga3,Itga6,Itga7,Itgav,Sgcd,Snta1,Tpm1"
"04670","Leukocyte transendothelial migration",119,14,8.17843683774285e-05,0.00143844271440301,"Bcar1,Ctnnd1,Gnai1,Jam3,Msn,Myl12b,Pik3r1,Prkca,Ptk2,Rap1a,Rock1,Rock2,Sipa1,Vcl"
"04150","mTOR signaling pathway",158,16,0.000158111388398088,0.00262640584061268,"Atp6v1f,Atp6v1h,Castor2,Ddit4,Igf1r,Lrp5,Lrp6,Map2k2,Nras,Pik3r1,Prkca,Prr5,Pten,Rictor,Slc3a2,Tsc2"
"04015","Rap1 signaling pathway",215,19,0.000240818071294827,0.0037897159640607,"Adcy1,Bcar1,Calm3,Ctnnd1,Gnai1,Igf1r,Itga2b,Magi1,Map2k2,Mras,Nras,Pdgfrb,Pik3r1,Prkca,Rap1a,Rapgef1,Rapgef2,Sipa1,Tiam1"
"05214","Glioma",75,10,0.000305639698375787,0.00456931349071802,"Calm3,Camk2d,Igf1r,Map2k2,Nras,Pdgfrb,Pik3r1,Prkca,Pten,Rb1"
"05146","Amoebiasis",108,12,0.000445789194694073,0.00634718901016799,"Adcy1,Col1a2,Col4a1,Col4a2,Lama4,Lama5,Lamb1,Lamb2,Pik3r1,Prkca,Ptk2,Vcl"
"05231","Choline metabolism in cancer",98,11,0.000701766439548882,0.0095376438829598,"Chpt1,Fos,Gpcpd1,Map2k2,Nras,Pdgfrb,Pik3r1,Pip5k1c,Prkca,Slc44a1,Tsc2"
"04530","Tight junction",170,15,0.00108463673509484,0.0135190984756705,"Arhgap17,Arhgef2,Epb41l4b,Jam3,Magi1,Micall2,Msn,Myl12b,Prkab2,Rap1a,Rapgef2,Rock1,Rock2,Tiam1,Tjp1"
"00900","Terpenoid backbone biosynthesis",23,5,0.00110344006652122,0.0135190984756705,"Fdps,Fntb,Hmgcs1,Hmgcs2,Mvk"
"04710","Circadian rhythm",34,6,0.00113035940432027,0.0135190984756705,"Clock,Cry2,Nr1d1,Per1,Per3,Prkab2"
"05166","Human T-cell leukemia virus 1 infection",247,19,0.00132580563478042,0.0152467647999748,"Adcy1,Anapc1,Anapc13,Anapc2,B2m,Crtc1,Crtc3,Egr1,Fdps,Fos,H2-DMa,Map2k2,Nras,Pik3r1,Pten,Ranbp1,Rb1,Smad4,Trrap"
"04371","Apelin signaling pathway",140,13,0.00144553629126338,0.0160079759662129,"Adcy1,Becn1,Calm3,Egr1,Gnai1,Gng2,Map2k2,Mef2a,Mras,Nras,Prkab2,Smad4,Spp1"
"01212","Fatty acid metabolism",62,8,0.00150874312700703,0.0161112212491108,"Acaca,Acads,Acsl3,Elovl1,Elovl7,Fasn,Mecr,Scd2"
"05145","Toxoplasmosis",109,11,0.00169697014439999,0.0174963473508827,"Gnai1,H2-DMa,Hspa1b,Irak1,Itga6,Jak2,Lama4,Lama5,Lamb1,Lamb2,Tab2"
"04140","Autophagy - animal",167,14,0.00254539831196487,0.0253691365092499,"Atg13,Becn1,Birc6,Ddit4,Igf1r,Map2k2,Mras,Nras,Pik3r1,Pten,Rab33b,Tax1bp1,Tsc2,Wdfy3"
"04713","Circadian entrainment",100,10,0.00290837018993908,0.0280516995739285,"Adcy1,Calm3,Camk2d,Fos,Gnai1,Gng2,Gria3,Per1,Per3,Prkca"
"05135","Yersinia infection",136,12,0.00333003946717509,0.030541363496169,"Arhgef12,Bcar1,Fos,Irak1,Map2k2,Pik3r1,Pip5k1c,Ptk2,Rock1,Rock2,Skap2,Tab2"
"04921","Oxytocin signaling pathway",154,13,0.00337078593770427,0.030541363496169,"Adcy1,Cacnb3,Calm3,Camk2d,Fos,Gnai1,Map2k2,Nras,Ppp1r12a,Prkab2,Prkca,Rock1,Rock2"
"04120","Ubiquitin mediated proteolysis",156,13,0.00376649903696543,0.0324014666589088,"Anapc1,Anapc13,Anapc2,Birc6,Herc1,Huwe1,Prpf19,Syvn1,Trip12,Uba3,Ube2e3,Ube2q1,Ubr5"
"05225","Hepatocellular carcinoma",175,14,0.00389664607785053,0.0324014666589088,"Igf1r,Lrp5,Lrp6,Map2k2,Nras,Pik3r1,Prkca,Pten,Rb1,Smad4,Smarca4,Smarcc1,Smarcd1,Tcf7l1"
"00280","Valine, leucine and isoleucine degradation",57,7,0.00391401712111405,0.0324014666589088,"Aacs,Acads,Aldh2,Bckdhb,Hmgcs1,Hmgcs2,Pcca"
"00061","Fatty acid biosynthesis",19,4,0.00400954604140343,0.0324014666589088,"Acaca,Acsl3,Fasn,Mecr"
"03015","mRNA surveillance pathway",105,10,0.00414518015239237,0.0326160227780347,"Ddx39b,Magoh,Ncbp2,Nxf1,Papola,Papolb,Pcf11,Smg1,Srrm1,Wdr82"
"04211","Longevity regulating pathway",90,9,0.00464347919430834,0.035600007156364,"Adcy1,Adipor2,Atg13,Cat,Igf1r,Nras,Pik3r1,Prkab2,Tsc2"
