"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031589","cell-substrate adhesion","29/426","383/25730",0.0757180156657963,4.57329704948577,9.14169839635938,1.27915706263366e-11,5.18314441779161e-08,4.15928017523725e-08,"Mertk/Col1a1/Apod/Tnxb/Col5a3/Pik3r1/Lims2/Megf9/Rhpn1/Lrp1/Nedd9/Jam3/Vit/Taok2/Ptk2/Arl2/Itga6/Spp1/Cd63/Trpm7/Dag1/Sirpa/Tesk2/Parva/Gpm6b/Ankrd28/Itgb4/Jak2/Ddr1",29
"GO:0042063","gliogenesis","26/426","415/25730",0.0626506024096386,3.78403755868545,7.41876878547852,8.30927390643483e-09,1.30755075287309e-05,1.04926073560165e-05,"Dusp15/S100b/Vim/Aspa/Lrp1/Sirt2/Cntf/Fa2h/Klf15/Pmp22/Map2k2/Arhgef10/Arrb2/Ptk2/Cd9/Gpr37l1/Abca2/Clcn2/Bok/Slc7a5/Dag1/Gpm6b/Mxra8/Mboat7/Mal/Itgb4",26
"GO:0010001","glial cell differentiation","22/426","305/25730",0.0721311475409836,4.35665358269838,7.65151837340988,9.68078050004756e-09,1.30755075287309e-05,1.04926073560165e-05,"Dusp15/S100b/Vim/Aspa/Lrp1/Sirt2/Cntf/Fa2h/Klf15/Pmp22/Map2k2/Arhgef10/Cd9/Gpr37l1/Abca2/Clcn2/Bok/Dag1/Gpm6b/Mxra8/Mal/Itgb4",22
"GO:0007160","cell-matrix adhesion","19/426","244/25730",0.0778688524590164,4.7032055722312,7.54125382538848,2.94912985110815e-08,2.39579896544334e-05,1.92253935788811e-05,"Apod/Tnxb/Col5a3/Pik3r1/Rhpn1/Lrp1/Jam3/Taok2/Ptk2/Itga6/Cd63/Trpm7/Dag1/Sirpa/Tesk2/Gpm6b/Ankrd28/Itgb4/Ddr1",19
"GO:0021782","glial cell development","15/426","150/25730",0.1,6.03990610328638,8.0322916349653,3.19983355631507e-08,2.39579896544334e-05,1.92253935788811e-05,"Vim/Lrp1/Sirt2/Cntf/Fa2h/Pmp22/Map2k2/Arhgef10/Cd9/Abca2/Dag1/Gpm6b/Mxra8/Mal/Itgb4",15
"GO:0050770","regulation of axonogenesis","16/426","176/25730",0.0909090909090909,5.49082373026035,7.75665653191753,4.31703222639436e-08,2.39579896544334e-05,1.92253935788811e-05,"Mt3/Brsk2/Mbp/Vim/Sema3g/Lrp1/Plxna3/Rufy3/Gdi1/Cdh1/Map2k2/Map1b/Ptk2/Syngap1/Stk25/Ifrd1",16
"GO:0042552","myelination","17/426","200/25730",0.085,5.13392018779343,7.6150602114693,4.42239089611898e-08,2.39579896544334e-05,1.92253935788811e-05,"S100b/Mpz/Mbp/Nfasc/Sirt2/Psap/Fa2h/Jam3/Pmp22/Map2k2/Arhgef10/Cd9/Abca2/Dag1/Gpm6b/Mal/Itgb4",17
"GO:0050771","negative regulation of axonogenesis","10/426","60/25730",0.166666666666667,10.066510172144,9.12272340585287,5.01944037340172e-08,2.39579896544334e-05,1.92253935788811e-05,"Mt3/Mbp/Sema3g/Plxna3/Rufy3/Gdi1/Cdh1/Ptk2/Syngap1/Ifrd1",10
"GO:0007272","ensheathment of neurons","17/426","204/25730",0.0833333333333333,5.03325508607199,7.50414219748762,5.91263318223924e-08,2.39579896544334e-05,1.92253935788811e-05,"S100b/Mpz/Mbp/Nfasc/Sirt2/Psap/Fa2h/Jam3/Pmp22/Map2k2/Arhgef10/Cd9/Abca2/Dag1/Gpm6b/Mal/Itgb4",17
"GO:0008366","axon ensheathment","17/426","204/25730",0.0833333333333333,5.03325508607199,7.50414219748762,5.91263318223924e-08,2.39579896544334e-05,1.92253935788811e-05,"S100b/Mpz/Mbp/Nfasc/Sirt2/Psap/Fa2h/Jam3/Pmp22/Map2k2/Arhgef10/Cd9/Abca2/Dag1/Gpm6b/Mal/Itgb4",17
