"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"04144","Endocytosis",270,17,0.000232512894473482,0.0343194376700315,"Ldlr,Arrb2,Sh3glb2,Cltc,Rabep1,Tgfbr2,Pdcd6ip,Rab11fip3,Wasl,Arpc1a,Acap3,Ap2m1,Washc4,Kif5b,Git2,Zfyve27,Smurf1"
"04517","IgSF CAM signaling",300,18,0.000276662853282122,0.0343194376700315,"Pik3r1,Sorbs1,Epb41l2,Gldn,Plxna1,Mag,Srgap2,Kcna2,Wasl,Cdh1,Arpc1a,Jam3,Tuba1a,Plxna3,Pak2,Magi1,Ank3,Map2k2"
"04360","Axon guidance",181,13,0.000365100400745016,0.0343194376700315,"Sema6c,Pik3r1,Sema6d,Sema5a,Plxna1,Cfl2,Srgap2,Sema4c,Plxna3,Pak2,Epha2,Camk2g,Cdk5"
"04964","Proximal tubule bicarbonate reclamation",22,4,0.00160337796016631,0.078379160159532,"Slc9a3,Gls,Atp1b3,Slc25a10"
"04978","Mineral absorption",55,6,0.00182116511809008,0.078379160159532,"Mt2,Mt1,Clcn2,Slc9a3,Atp1b3,Trpm7"
"00900","Terpenoid backbone biosynthesis",23,4,0.00190522411062021,0.078379160159532,"Fdps,Hmgcs1,Hmgcs2,Hmgcr"
"04070","Phosphatidylinositol signaling system",96,8,0.00194558198977562,0.078379160159532,"Plcb3,Pik3r1,Itpk1,Ip6k2,Itpr3,Inpp4a,Ippk,Inpp1"
"04925","Aldosterone synthesis and secretion",104,8,0.00321600351036848,0.113364123740489,"Ldlr,Plcb3,Itpr3,Atp1b3,Nr4a1,Adcy1,Creb3l2,Camk2g"
"04929","GnRH secretion",63,6,0.0036487000304953,0.114325934288853,"Arrb2,Plcb3,Pik3r1,Itpr3,Hcn1,Map2k2"
"04911","Insulin secretion",86,7,0.00420534215064163,0.117184307479014,"Plcb3,Itpr3,Atp1b3,Vamp2,Adcy1,Creb3l2,Camk2g"
"04720","Long-term potentiation",67,6,0.00495585502842249,0.117184307479014,"Rapgef3,Plcb3,Itpr3,Adcy1,Map2k2,Camk2g"
"05135","Yersinia infection",136,9,0.00498656627570273,0.117184307479014,"Pik3r1,Dock1,Wasl,Arpc1a,Arhgef1,Git2,Chuk,Irf3,Map2k2"
"04928","Parathyroid hormone synthesis, secretion and action",116,8,0.00623114457312423,0.12331950283297,"Sgk1,Arrb2,Plcb3,Itpr3,Adcy1,Arhgef1,Creb3l2,Mmp15"
"04927","Cortisol synthesis and secretion",72,6,0.00703757629437985,0.12331950283297,"Ldlr,Plcb3,Itpr3,Nr4a1,Adcy1,Creb3l2"
"04710","Circadian rhythm",34,4,0.00814285075287307,0.12331950283297,"Per2,Per1,Per3,Cry2"
