"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Per1",-0.368713611816953,1.47769987937362e-25,"PER1",0.614657911355589,0.030933662866666,"Down","Up","Discordant"
"Otud7b",-0.303784154216294,1.29648665379562e-22,"OTUD7B",1.43033784367623,9.5988887341034e-07,"Down","Up","Discordant"
"Etnppl",-0.527629649392293,8.23183057712576e-22,"ETNPPL",3.17168473836637,1.36280441409346e-06,"Down","Up","Discordant"
"Per2",-0.358432363369718,3.97826697015749e-21,"PER2",1.01412500687374,4.10554993011023e-07,"Down","Up","Discordant"
"Tsc22d3",-0.409154262128992,6.58702302877552e-20,"TSC22D3",1.28403787692541,2.60544727124652e-07,"Down","Up","Discordant"
"Tmtc1",-0.334094845125183,8.91415822238927e-18,"TMTC1",-0.506513330680648,0.0228591350107867,"Down","Down","Concordant"
"Slc27a1",-0.209785801889431,2.0835042008968e-16,"SLC27A1",-0.723270208286471,0.00678387661198289,"Down","Down","Concordant"
"Dusp15",-0.270593897842833,2.64016545316678e-15,"DUSP15",1.34448477075041,0.000183240813414026,"Down","Up","Discordant"
"Plekha4",0.124586840127851,9.30464589309436e-15,"PLEKHA4",0.978397890357331,1.5524597159828e-05,"Up","Up","Concordant"
"Ctnnal1",0.265177172927374,3.6700957203369e-13,"CTNNAL1",0.789409797152029,0.0109055514275373,"Up","Up","Concordant"
"Abcc5",-0.21068698901537,1.17825684795511e-12,"ABCC5",-0.967701443549381,1.97453539423291e-06,"Down","Down","Concordant"
"Kifc2",-0.253793627089626,4.00977565734392e-12,"KIFC2",-0.794340720641097,0.00327147821258128,"Down","Down","Concordant"
"Per3",-0.184582703558025,4.88858883673623e-12,"PER3",-0.4257381222925,0.041497444185606,"Down","Down","Concordant"
"Ncf2",-0.264871423366377,8.21415907447783e-12,"NCF2",2.94452359412225,1.759485916442e-09,"Down","Up","Discordant"
"Klf9",-0.251324062317973,2.75664866892042e-11,"KLF9",1.64653591947783,3.91417121914828e-16,"Down","Up","Discordant"
"Arrb2",-0.238825851514497,2.86039008207162e-11,"ARRB2",1.73985888909546,0.000201212352501719,"Down","Up","Discordant"
"Qk",-0.152439486715146,8.1648445440784e-11,"QKI",0.627873801897697,0.00248291076654324,"Down","Up","Discordant"
"Sfpq",-0.162356148218812,1.38567705238684e-10,"SFPQ",0.615547768668322,0.000417455264524902,"Down","Up","Discordant"
"Klf15",-0.198691595624986,7.4725093106225e-10,"KLF15",1.48401137805783,1.67269822736748e-05,"Down","Up","Discordant"
"Gpm6b",-0.224451644834502,1.61739506708168e-09,"GPM6B",0.648876276531755,0.0449669920396894,"Down","Up","Discordant"
