"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031345","negative regulation of cell projection organization","8/46","224/25730",0.0357142857142857,19.9767080745342,12.0720978497638,5.71550284452129e-09,7.1386630528071e-06,5.04769145952986e-06,"Pmp22/Sema3g/Limk2/Vim/Mbp/Slit2/Lrp1/Prnp",8
"GO:0030198","extracellular matrix organization","8/46","323/25730",0.0247678018575851,13.8538161259927,9.83820095265222,9.74728909547508e-08,3.19095378884441e-05,2.25629786257677e-05,"Col1a1/Col5a1/Col5a3/Pmp22/Vit/Col1a2/Tnxb/Lrp1",8
"GO:0045229","external encapsulating structure organization","8/46","324/25730",0.0246913580246914,13.8110574342458,9.82083410968134,9.98085799725979e-08,3.19095378884441e-05,2.25629786257677e-05,"Col1a1/Col5a1/Col5a3/Pmp22/Vit/Col1a2/Tnxb/Lrp1",8
"GO:0043062","extracellular structure organization","8/46","325/25730",0.0246153846153846,13.7685618729097,9.80354405636705,1.02192275063072e-07,3.19095378884441e-05,2.25629786257677e-05,"Col1a1/Col5a1/Col5a3/Pmp22/Vit/Col1a2/Tnxb/Lrp1",8
"GO:0010977","negative regulation of neuron projection development","6/46","165/25730",0.0363636363636364,20.3399209486166,10.5470937626057,4.80888483188716e-07,0.000120125943100541,8.4940092083228e-05,"Pmp22/Sema3g/Vim/Mbp/Slit2/Lrp1",6
"GO:0050770","regulation of axonogenesis","6/46","176/25730",0.0340909090909091,19.0686758893281,10.1791673658422,7.02039562928833e-07,0.000146141235683019,0.0001033352970697,"Dbn1/Sema3g/Vim/Mbp/Slit2/Lrp1",6
"GO:0045161","neuronal ion channel clustering","3/46","14/25730",0.214285714285714,119.860248447205,18.8259968507447,1.91983990822002e-06,0.000342554292195258,0.000242217395939338,"Nfasc/Pmp22/Gldn",3
"GO:0036135","Schwann cell migration","3/46","15/25730",0.2,111.869565217391,18.1770645015227,2.39679336962799e-06,0.00037419936483317,0.000264593373304985,"Pmp22/Vim/Lrp1",3
"GO:0032963","collagen metabolic process","5/46","138/25730",0.036231884057971,20.2662255828607,9.6038000468859,4.73987652133413e-06,0.000621649265645255,0.000439563215942328,"Col1a1/Col5a1/Col1a2/Vim/Tnxb",5
"GO:0031589","cell-substrate adhesion","7/46","383/25730",0.0182767624020888,10.2230673175162,7.69609680394733,4.97717586585473e-06,0.000621649265645255,0.000439563215942328,"Col1a1/Col5a3/Vit/Dbn1/Tnxb/Apod/Lrp1",7
"GO:0030199","collagen fibril organization","4/46","67/25730",0.0597014925373134,33.3939000648929,11.235850865491,6.30959181518936e-06,0.000716425470651956,0.000506578711286495,"Col1a1/Col5a1/Col1a2/Tnxb",4
"GO:0050767","regulation of neurogenesis","7/46","483/25730",0.0144927536231884,8.1064902331443,6.67241235039884,2.23487916873294e-05,0.00232613673478954,0.00164479265137451,"Dbn1/Sema3g/Vim/Mbp/Slit2/Lrp1/Mapre3",7
"GO:1990138","neuron projection extension","5/46","207/25730",0.0241545893719807,13.5108170552405,7.64828432866155,3.36605189714782e-05,0.00309803978721787,0.00219059911632531,"Spag9/Dbn1/Sema3g/Slit2/Lrp1",5
"GO:0030516","regulation of axon extension","4/46","103/25730",0.0388349514563107,21.7222456732799,8.9179613292641,3.47258262778624e-05,0.00309803978721787,0.00219059911632531,"Dbn1/Sema3g/Slit2/Lrp1",4
"GO:0061387","regulation of extent of cell growth","4/46","120/25730",0.0333333333333333,18.6449275362319,8.19907297157669,6.31051683881983e-05,0.00525455702112398,0.00371545517738234,"Dbn1/Sema3g/Slit2/Lrp1",4
"GO:0010810","regulation of cell-substrate adhesion","5/46","242/25730",0.0206611570247934,11.5567732662594,6.98280696668093,7.06720921755104e-05,0.00551684019545078,0.00390091350889824,"Col1a1/Vit/Dbn1/Apod/Lrp1",5
"GO:0048675","axon extension","4/46","133/25730",0.0300751879699248,16.822491010134,7.7422141999585,9.40917487474017e-05,0.0069129761285591,0.00488811004328607,"Dbn1/Sema3g/Slit2/Lrp1",4
"GO:0071225","cellular response to muramyl dipeptide","2/46","10/25730",0.2,111.869565217391,14.8400683425747,0.000139430651601685,0.00939978523080775,0.00664651283860579,"Vim/Nod1",2
"GO:0021782","glial cell development","4/46","150/25730",0.0266666666666667,14.9159420289855,7.23380852528343,0.000149675299318918,0.00939978523080775,0.00664651283860579,"Pmp22/Vim/Phgdh/Lrp1",4
"GO:0060560","developmental growth involved in morphogenesis","5/46","292/25730",0.0171232876712329,9.57787373436569,6.23862142122646,0.000170366520248153,0.00939978523080775,0.00664651283860579,"Spag9/Dbn1/Sema3g/Slit2/Lrp1",5
