"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Per1",-0.368713611816953,2.21950521881918e-21,"PER1",0.614657911355589,0.030933662866666,"Down","Up","Discordant"
"Otud7b",-0.303784154216294,1.94732295400102e-18,"OTUD7B",1.43033784367623,9.5988887341034e-07,"Down","Up","Discordant"
"Etnppl",-0.527629649392293,1.23642095268429e-17,"ETNPPL",3.17168473836637,1.36280441409346e-06,"Down","Up","Discordant"
"Per2",-0.358432363369718,5.97535698917655e-17,"PER2",1.01412500687374,4.10554993011023e-07,"Down","Up","Discordant"
"Tsc22d3",-0.409154262128992,9.89370858922083e-16,"TSC22D3",1.28403787692541,2.60544727124652e-07,"Down","Up","Discordant"
"Tmtc1",-0.334094845125183,1.33890656500287e-13,"TMTC1",-0.506513330680648,0.0228591350107867,"Down","Down","Concordant"
"Slc27a1",-0.209785801889431,3.12942330974699e-12,"SLC27A1",-0.723270208286471,0.00678387661198289,"Down","Down","Concordant"
"Dusp15",-0.270593897842833,3.9655285106565e-11,"DUSP15",1.34448477075041,0.000183240813414026,"Down","Up","Discordant"
"Plekha4",0.124586840127851,1.39755781314277e-10,"PLEKHA4",0.978397890357331,1.5524597159828e-05,"Up","Up","Concordant"
"Ctnnal1",0.265177172927374,5.51248377194603e-09,"CTNNAL1",0.789409797152029,0.0109055514275373,"Up","Up","Concordant"
"Abcc5",-0.21068698901537,1.76974178562858e-08,"ABCC5",-0.967701443549381,1.97453539423291e-06,"Down","Down","Concordant"
"Kifc2",-0.253793627089626,6.02268303733057e-08,"KIFC2",-0.794340720641097,0.00327147821258128,"Down","Down","Concordant"
"Per3",-0.184582703558025,7.34266043277781e-08,"PER3",-0.4257381222925,0.041497444185606,"Down","Down","Concordant"
"Ncf2",-0.264871423366377,1.23376669298657e-07,"NCF2",2.94452359412225,1.759485916442e-09,"Down","Up","Discordant"
"Klf9",-0.251324062317973,4.14048630071847e-07,"KLF9",1.64653591947783,3.91417121914828e-16,"Down","Up","Discordant"
"Arrb2",-0.238825851514497,4.29630590327157e-07,"ARRB2",1.73985888909546,0.000201212352501719,"Down","Up","Discordant"
"Qk",-0.152439486715146,1.22635965052058e-06,"QKI",0.627873801897697,0.00248291076654324,"Down","Up","Discordant"
"Sfpq",-0.162356148218812,2.08128693268503e-06,"SFPQ",0.615547768668322,0.000417455264524902,"Down","Up","Discordant"
"Klf15",-0.198691595624986,1.1223708984555e-05,"KLF15",1.48401137805783,1.67269822736748e-05,"Down","Up","Discordant"
"Gpm6b",-0.224451644834502,2.42932739075668e-05,"GPM6B",0.648876276531755,0.0449669920396894,"Down","Up","Discordant"
"Art3",-0.158243490145694,3.20640114373291e-05,"ART3",0.855985414490905,0.0339782259659872,"Down","Up","Discordant"
"Sec14l5",-0.182086001683832,3.23892705799288e-05,"SEC14L5",1.58327555886197,0.00068014537123565,"Down","Up","Discordant"
"Hspa8",-0.233712376103943,3.91466228688414e-05,"HSPA8",1.05839121905272,0.000725689570105757,"Down","Up","Discordant"
"Gjc3",-0.141699699823218,5.13397255889565e-05,"GJC3",1.77220224797196,0.000641135206273757,"Down","Up","Discordant"
"Ddx5",-0.172817258751034,6.14897775307093e-05,"DDX5",0.793816015429833,2.16237727586592e-06,"Down","Up","Discordant"
"Rap1gap",-0.10845615934767,7.62667946886408e-05,"RAP1GAP",0.761753912731507,0.0123053059106887,"Down","Up","Discordant"
"Megf9",-0.213265612416669,8.14825652558099e-05,"MEGF9",1.80510583671921,3.17665770495995e-06,"Down","Up","Discordant"
"Kif21a",-0.199598394284468,8.89334873232227e-05,"KIF21A",0.570694855910723,0.0120541087988496,"Down","Up","Discordant"
"Cyb5r2",-0.160831273168342,0.000133337080793155,"CYB5R2",1.00695743795473,0.00352882719305511,"Down","Up","Discordant"
